#{"t_start": 1774356949.395097, "env_id": "None"}
r,l,t
-0.998376,3,2838.552322
-0.987098,10,2841.268018
-0.996831,3,2842.094771
-0.99326,6,2843.696192
-0.987874,9,2846.119833
-0.979211,17,2850.708419
-0.99851,3,2851.538866
-0.998277,4,2852.647979
-1.0,1,2852.92963
-0.979386,19,2858.012855
-0.987771,10,2860.691963
-0.997929,3,2861.485322
-0.995803,4,2862.567985
-0.990473,9,2864.973876
-0.993654,5,2866.327733
-0.995789,5,2867.68033
-0.995249,5,2869.029987
-0.999019,2,2869.580654
-0.995813,5,2870.939372
-0.998627,2,2871.473841
-1.0,1,2871.740587
-0.994342,5,2873.07759
-1.0,1,2873.34976
-0.997705,4,2874.431703
-0.989393,10,2877.14298
-0.990304,12,2880.439677
-0.987277,11,2883.52767
-0.986673,11,2886.622856
-0.998656,2,2887.190042
-0.996236,5,2888.597974
-0.995461,4,2889.704351
-0.996189,4,2890.814977
-0.996065,5,2892.197274
-0.997688,3,2893.052604
-0.987784,10,2895.821376
-0.987767,10,2898.565868
-0.991446,7,2900.431648
-0.998636,3,2901.250684
-0.990457,9,2903.657115
-0.993714,7,2905.515042
-0.995447,5,2906.854517
-0.998529,3,2907.678833
-0.998537,2,2908.210726
-0.985558,11,2911.149025
-0.996247,4,2912.230752
-0.989136,9,2914.662472
-1.0,1,2914.93038
-1.0,1,2915.206923
-0.998455,3,2916.02054
-0.996534,4,2917.087877
-0.987269,10,2919.759584
-0.980296,15,2923.765809
-1.0,1,2924.041168
-0.996071,4,2925.115115
-0.993893,6,2926.757765
-0.990306,8,2928.89046
-0.99903,7,2930.746006
-1.0,1,2931.021871
-0.989203,10,2933.685447
-1.0,1,2933.983635
-0.995459,5,2935.346815
-0.998068,3,2936.161345
-0.999014,2,2936.700425
-0.994721,5,2938.038569
-0.993607,6,2939.645479
-0.998855,3,2940.462054
-0.990887,8,2942.588309
-0.984486,13,2946.061918
-0.995634,4,2947.157181
-0.997147,4,2948.264735
-0.965405,31,2956.563279
-0.997223,3,2957.37942
-0.990698,8,2959.519962
-0.997681,4,2960.580483
-0.999011,2,2961.129581
-0.99862,2,2961.651175
-0.999019,3,2962.471452
-0.999021,2,2963.006591
-0.991897,7,2964.875539
-0.995051,6,2966.466853
-0.996605,4,2967.550516
-0.993712,5,2968.914335
-0.992776,8,2971.074703
-0.998275,3,2971.907892
-0.997265,3,2972.714175
-0.987199,10,2975.409807
-0.991512,7,2977.253987
-0.985199,13,2980.77453
-0.998611,2,2981.31863
-1.0,1,2981.604227
-0.994112,8,2983.758662
-0.997818,4,2984.81212
-0.997574,3,2985.606825
-0.987276,11,2988.547541
-0.997544,3,2989.352964
-0.993801,6,2990.944676
-0.991377,8,2993.084338
-0.996346,4,2994.147479
-0.990006,10,2996.807504
-0.991981,8,2998.932743
-0.993021,6,3000.54843
-0.996389,5,3001.87775
-0.997826,3,3002.689584
-0.992411,6,3004.300199
-0.988173,10,3006.99241
-0.989451,9,3009.402826
-0.996999,5,3010.762161
-0.980878,17,3015.291218
-0.998886,4,3016.35637
-0.991238,9,3018.7722
-0.990492,8,3020.9245
-0.986275,11,3023.810536
-0.998379,2,3024.35233
-0.998092,3,3025.164763
-0.995716,5,3026.509329
-0.99782,3,3027.314897
-0.993575,5,3028.670528
-0.996185,5,3030.029127
-0.980897,14,3033.799983
-0.994157,7,3035.709999
-0.994818,5,3037.090068
-0.99458,5,3038.430334
-0.985439,12,3041.63165
-0.983677,15,3045.706298
-0.998098,4,3046.786813
-0.986683,12,3050.024109
-0.992077,8,3052.159241
-0.989911,10,3054.822735
-0.991903,8,3056.985649
-1.0,1,3057.24995
-1.0,1,3057.538226
-0.998507,2,3058.075315
-0.994047,5,3059.416961
-0.995625,7,3061.331682
-0.996349,5,3062.691844
-0.992116,8,3064.83735
-0.995022,5,3066.187656
-0.991187,7,3068.071186
-0.988518,9,3070.463404
-0.996203,5,3071.839022
-0.997028,4,3072.883312
-0.996935,5,3074.213988
-1.0,1,3074.495677
-0.998615,2,3075.051571
-0.989411,10,3077.723876
-1.0,1,3078.001913
-0.98814,10,3080.677069
-0.998634,2,3081.233394
-0.999044,2,3081.782229
-0.99609,5,3083.142087
-0.978578,17,3087.697328
-0.995501,5,3089.015374
-0.993357,6,3090.625562
-0.994844,5,3091.976638
-0.98843,10,3094.664799
-0.995034,5,3095.999911
-0.998614,4,3097.087152
-0.992174,7,3099.042938
-0.985435,13,3102.544
-0.985957,11,3105.584669
-0.990452,9,3108.011076
-0.996681,4,3109.095525
-0.994453,6,3110.70492
-0.998926,3,3111.506445
-0.987923,10,3114.204883
-0.998045,3,3115.014121
-0.988203,9,3117.435806
-0.998486,2,3117.980084
-0.990085,8,3120.151366
-0.997508,3,3120.978726
-0.99853,2,3121.524209
-0.984015,13,3125.061844
-0.986665,12,3128.312514
-1.0,1,3128.59711
-0.99115,7,3130.57332
-0.995137,5,3131.994184
-0.995391,5,3133.482583
-0.997667,4,3134.647022
-0.996138,5,3136.066742
-0.987477,10,3138.906947
-0.989998,8,3141.224138
-0.999036,2,3141.820681
-0.994909,5,3143.295085
-0.996561,4,3144.472841
-0.993522,8,3146.862457
-0.998426,4,3148.056103
-0.997006,4,3149.244769
-0.9986,2,3149.860685
-0.998219,4,3151.015235
-0.985026,13,3155.296737
-0.985939,11,3158.4983
-0.987527,10,3161.438148
-0.998395,2,3162.2732
-1.0,1,3162.616939
-0.99405,6,3164.441493
-0.976118,20,3170.477338
-0.998088,4,3171.613019
-0.998275,5,3173.043045
-0.988763,9,3175.712206
-0.998626,2,3176.328875
-0.993101,6,3178.118301
-0.991297,8,3180.488205
-0.999047,2,3181.042134
-0.993032,7,3183.003927
-0.978016,18,3188.118829
-0.997131,4,3189.21698
-0.994126,8,3191.406622
-0.994507,6,3193.02285
-0.997305,3,3193.817114
-0.988777,9,3196.221974
-0.988359,12,3199.413279
-0.993766,8,3201.553862
-0.996408,5,3202.867892
-0.99686,4,3203.953051
-0.994274,7,3205.858154
-0.995112,5,3207.181359
-0.986443,10,3209.832131
-0.989153,9,3212.266091
-0.998549,2,3212.796327
-0.995955,4,3213.867622
-0.985485,11,3216.791932
-0.994737,6,3218.431218
-0.996851,3,3219.237451
-0.997416,4,3220.34884
-0.980102,17,3224.902427
-0.998494,4,3225.977493
-1.0,1,3226.260189
-0.994164,5,3227.60518
-0.996151,4,3228.686876
-0.99835,3,3229.500574
-0.992934,7,3231.385777
-0.998457,2,3231.947994
-0.996565,4,3233.011142
-0.984857,13,3236.492494
-0.998623,2,3237.028432
-0.998613,3,3237.836966
-0.995673,5,3239.186013
-0.998222,4,3240.256543
-0.986485,13,3243.793398
-1.0,1,3244.066746
-0.998505,2,3244.609355
-0.992497,7,3246.49525
-0.989144,9,3248.915402
-0.996444,4,3249.97256
-0.993199,6,3251.580299
-0.995759,4,3252.639441
-0.997141,3,3253.45323
-0.994629,6,3255.068136
-0.995555,4,3256.145103
-0.986946,10,3258.825251
-0.98686,10,3261.483907
-0.996895,5,3262.845677
-0.968713,23,3269.032066
-0.999013,2,3269.574058
-0.995802,5,3270.95742
-0.999034,2,3271.508571
-0.99382,5,3272.853146
-0.98924,8,3275.029253
-0.986497,12,3278.243244
-0.980487,15,3282.261772
-0.998977,3,3283.060497
-0.995804,6,3284.678482
-0.987691,11,3287.621035
-0.985929,10,3290.280621
-0.997617,3,3291.093177
-0.997162,3,3291.910138
-1.0,1,3292.175089
-1.0,1,3292.445256
-0.986017,11,3295.371556
-0.991783,9,3297.774817
-0.987996,10,3300.430081
-0.988566,9,3302.877901
-0.98372,14,3306.629659
-0.988027,11,3309.641973
-1.0,1,3309.909942
-0.990222,8,3312.078524
-0.990893,8,3314.198593
-0.992694,8,3316.368024
-1.0,1,3316.630033
-0.998615,3,3317.439585
-0.98696,11,3320.406608
-1.0,1,3320.686455
-0.988933,10,3323.33122
-1.0,1,3323.608341
-0.993789,6,3325.248049
-0.979782,17,3329.764355
-0.994038,5,3331.107233
-0.990479,8,3333.269587
-0.990652,8,3335.388389
-0.998998,2,3335.930202
-0.995381,4,3337.024801
-0.969358,28,3344.552598
-0.994951,6,3346.172914
-0.99775,3,3347.006939
-0.991892,7,3348.888862
-0.993648,6,3350.516145
-0.999011,3,3351.327076
-0.992346,6,3352.930148
-0.998691,2,3353.473855
-0.997788,3,3354.314413
-0.98333,16,3358.689348
-0.995691,6,3360.344321
-0.997965,4,3361.471037
-0.99439,6,3363.102961
-0.998802,2,3363.664358
-1.0,1,3363.941759
-0.997377,3,3364.774889
-0.986106,13,3368.385416
-0.991541,7,3370.304477
-0.998304,3,3371.150207
-0.987591,10,3373.817166
-0.991999,7,3375.67594
-0.992528,7,3377.596033
-0.989423,9,3384.033154
-0.995601,5,3385.37563
-0.998133,3,3386.181239
-0.993821,7,3388.080869
-0.972571,21,3393.773126
-0.988578,9,3396.229869
-0.975873,19,3401.468189
-0.984663,13,3405.112176
-0.990856,8,3407.345086
-0.992205,7,3409.2628
-0.995171,5,3410.633073
-0.991207,8,3412.840868
-0.996369,5,3414.263887
-0.992384,8,3416.49025
-1.0,1,3416.773321
-0.994122,7,3418.717499
-1.0,1,3419.020176
-0.985659,11,3422.080891
-0.996119,5,3423.449942
-0.996533,4,3424.559814
-0.989614,11,3427.653541
-0.989307,10,3430.428316
-0.995828,5,3431.756583
-0.998529,2,3432.317001
-0.981273,15,3436.977578
-0.996953,4,3438.099149
-0.997802,3,3438.912327
-0.999047,3,3439.742771
-0.989045,10,3442.633655
-0.984274,13,3446.135627
-0.988821,9,3448.594995
-1.0,1,3448.869249
-0.988941,9,3451.300483
-0.969725,27,3458.543459
-0.985584,11,3461.531729
-0.98364,13,3465.052053
-0.979308,16,3469.335596
-0.996832,5,3470.672363
-0.994091,6,3472.255624
-1.0,1,3472.533916
-0.983561,15,3476.570785
-0.998351,3,3477.391289
-1.0,1,3477.676567
-0.992387,8,3479.770112
-0.988191,10,3482.439106
-1.0,1,3482.715754
-0.983507,14,3486.403858
-0.997822,4,3487.456943
-0.968562,26,3494.479201
-1.0,1,3494.748172
-0.984825,12,3497.924683
-0.996281,4,3499.010552
-0.977601,18,3503.81293
-0.989401,10,3506.510635
-0.983783,14,3510.261117
-0.976015,20,3515.571594
-0.993807,10,3518.260829
-0.99465,5,3519.613373
-0.992016,7,3521.508768
-0.98853,9,3523.895834
-0.99295,10,3526.553087
-0.993309,7,3528.410017
-0.988039,10,3531.077027
-0.99268,10,3533.738542
-0.983847,13,3537.203593
-0.991857,8,3539.356413
-0.989145,9,3541.785656
-0.997187,4,3542.858453
-0.986016,11,3545.802591
-0.987387,10,3548.498254
-0.991873,7,3550.396797
-0.972485,20,3555.764766
-0.992984,7,3557.667488
-0.990663,8,3559.813901
-0.986149,13,3563.309697
-0.972744,22,3569.255286
-0.986703,11,3572.342913
-0.91205,118,3607.200365
-0.993978,7,3609.337059
-0.998388,2,3609.931781
-0.992796,8,3612.293384
-0.992756,8,3614.645864
-0.983539,14,3618.820584
-0.981191,16,3623.553382
-0.987749,11,3626.669672
-0.998165,5,3628.086277
-0.99305,7,3630.041032
-0.993929,6,3631.68381
-0.987954,9,3634.189921
-0.99851,2,3634.758838
-0.996135,4,3635.823325
-0.982023,14,3639.552068
-0.9917,7,3641.378682
-0.981801,14,3645.104492
-0.997373,4,3646.156998
-0.984188,13,3649.583412
-0.986716,10,3652.262735
-0.993795,8,3654.428999
-0.990309,9,3656.81068
-0.992306,8,3658.899306
-0.99406,5,3660.263544
-0.993242,6,3661.852926
-0.994149,5,3663.180505
-0.992471,8,3665.34068
-0.996623,4,3666.410635
-0.994658,5,3667.740166
-0.996908,5,3669.099307
-0.997629,4,3670.158207
-0.99876,2,3670.710894
-0.998592,3,3671.522603
-0.991756,7,3673.393222
-0.978174,18,3678.144585
-0.992391,7,3680.003114
-0.998321,4,3681.070258
-0.992789,6,3682.673
-0.986304,13,3686.116404
-0.998936,3,3686.899303
-0.997686,4,3687.994404
-0.996137,6,3689.573958
-0.991541,7,3691.447897
-0.994054,8,3693.562441
-0.989485,8,3695.722084
-0.994996,5,3697.065567
-0.996746,4,3698.148462
-0.993923,6,3699.76691
-0.977585,19,3704.899323
-0.995481,6,3706.516764
-0.992062,8,3708.644425
-0.996261,6,3710.256085
-0.993508,5,3711.600091
-0.979999,14,3715.322008
-0.983481,14,3719.050559
-0.997371,5,3720.38507
-0.975529,20,3725.688694
-0.992292,8,3727.841927
-0.992104,7,3729.725997
-0.997914,4,3730.833742
-0.996511,4,3731.898707
-0.974317,20,3737.222305
-0.987329,10,3739.956102
-0.997744,3,3740.764553
-0.998612,2,3741.293085
-0.997269,3,3742.11872
-0.977811,19,3747.207814
-1.0,1,3747.471376
-0.988331,10,3750.146928
-0.997071,4,3751.226333
-0.997754,3,3752.037954
-0.985692,12,3755.273669
-0.994347,5,3756.598652
-0.998844,3,3757.407744
-0.980699,14,3761.176495
-0.993387,8,3763.319971
-0.988653,10,3766.012969
-0.98159,16,3770.325093
-0.994702,5,3771.684778
-0.992084,7,3773.559144
-0.987702,10,3776.258383
-0.99272,7,3778.15405
-0.996997,3,3778.980555
-0.998491,4,3780.070885
-0.982022,18,3784.92716
-0.990696,9,3787.339854
-0.987629,13,3790.816518
-0.999041,2,3791.356083
-0.98036,15,3795.38114
-0.987083,13,3798.882778
-0.975949,20,3804.218692
-0.991914,7,3806.094637
-0.98747,12,3809.272467
-0.981902,13,3812.781106
-0.99212,7,3814.662227
-0.981195,15,3818.809931
-0.997376,3,3819.660519
-0.992642,9,3822.187911
-0.992487,8,3824.465067
-0.993077,6,3826.186455
-0.994533,6,3827.89509
-0.997498,3,3828.748639
-0.999002,2,3829.335845
-0.998595,3,3830.187152
-0.9849,13,3833.945776
-0.987977,10,3837.007223
-0.995581,6,3838.786879
-0.992913,6,3840.595656
-0.995149,5,3842.106437
-0.976188,19,3847.768914
-0.989474,11,3851.059131
-0.993931,6,3852.876631
-0.990112,9,3855.503469
-0.997778,4,3856.686653
-0.997995,4,3857.883168
-0.998998,2,3858.466125
-1.0,1,3858.759929
-1.0,1,3859.064423
-0.992815,7,3861.164774
-0.989613,8,3863.511332
-0.989217,9,3866.454226
-0.997351,3,3867.33055
-0.99791,4,3868.491353
-0.995031,6,3870.176047
-0.992233,7,3872.192007
-0.99091,7,3874.25799
-0.987255,12,3877.791059
-0.991553,7,3879.809066
-0.99755,3,3880.655705
-0.981541,16,3885.155203
-0.971607,25,3892.023165
-0.988904,10,3894.68142
-0.993222,6,3896.252073
-0.98872,9,3898.60419
-0.985994,11,3901.51035
-0.991203,7,3903.359184
-0.994969,5,3904.662704
-0.997899,4,3905.74674
-0.980526,16,3910.00456
-0.997357,3,3910.807826
-0.992444,7,3912.653647
-0.992782,9,3915.062914
-0.987966,10,3917.708389
-0.98389,13,3921.173022
-0.977453,19,3926.210387
-1.0,1,3926.490126
-0.989499,10,3929.117911
-0.995132,6,3930.750042
-0.989185,10,3933.427814
-0.98748,10,3936.136209
-0.977983,18,3940.91933
-0.993149,7,3942.823705
-0.982222,13,3946.264873
-0.998715,3,3947.077063
-0.998805,2,3947.642067
-1.0,1,3947.910263
-0.983034,14,3951.671348
-0.994888,5,3953.016334
-0.990096,8,3955.177114
-1.0,1,3955.451255
-0.980159,16,3959.756301
-0.990296,8,3961.89194
-0.997521,3,3962.694759
-0.998475,4,3963.774882
-0.985226,11,3966.714482
-0.988372,10,3969.423353
-0.993054,6,3971.015858
-0.983526,13,3974.542622
-0.993108,6,3976.143004
-0.988156,10,3978.803015
-0.99728,3,3979.627157
-0.994415,6,3981.246307
-0.998407,2,3981.779429
-0.973593,23,3987.941012
-0.989519,11,3990.880581
-0.977785,18,3995.713189
-0.985668,12,3998.910485
-0.993899,5,4000.248213
-0.990905,8,4002.408593
-0.988107,10,4005.072731
-1.0,1,4005.337838
-1.0,1,4005.601526
-0.988467,9,4007.993155
-0.989761,9,4010.397899
-0.986477,11,4013.311277
-0.987376,11,4016.243488
-0.982067,16,4020.552669
-1.0,1,4020.814232
-1.0,1,4021.087407
-0.9937,6,4022.670608
-0.989592,11,4025.644542
-0.984462,15,4029.672362
-0.995693,4,4030.74533
-0.998769,4,4031.897659
-1.0,1,4032.216332
-0.998357,3,4033.103077
-0.993139,7,4036.070843
-0.994103,5,4037.601299
-0.98755,11,4041.006101
-0.980406,16,4051.773795
-0.996689,4,4056.03671
-0.996215,4,4060.306266
-1.0,1,4061.324356
-0.990688,9,4070.776884
-0.970536,24,4095.869225
-0.983355,15,4111.564878
-0.978969,17,4130.410763
-0.984432,12,4143.083427
-0.989779,8,4151.617931
-0.994019,6,4157.881964
-0.99796,4,4162.169586
-0.97729,18,4173.442383
-0.989231,10,4175.972024
-0.992897,6,4177.507619
-0.983901,14,4181.142504
-0.994582,6,4182.701733
-0.997337,3,4183.462417
-0.992069,9,4185.757368
-0.994432,5,4187.069635
-0.990247,8,4189.124453
-0.996452,4,4190.18241
-0.99125,8,4192.30808
-0.990753,8,4194.357775
-0.993973,5,4195.673905
-0.998998,2,4196.196482
-0.991284,7,4198.060214
-0.98778,10,4200.674749
-0.998424,2,4201.216305
-0.986112,11,4204.076433
-0.990532,8,4206.186508
-0.997212,4,4207.261252
-0.987578,10,4209.878303
-0.989535,8,4211.995828
-0.988142,11,4214.909292
-0.998851,2,4215.44646
-0.987907,10,4218.053071
-0.988326,10,4220.759584
-0.990196,10,4223.399229
-0.98572,10,4226.06249
-0.987167,11,4228.948562
-0.997953,3,4229.748769
-0.997083,4,4230.808761
-0.997479,3,4231.60481
-0.992048,7,4233.48907
-0.999022,2,4234.031172
-0.994483,5,4235.350593
-0.996767,4,4236.399035
-0.996806,4,4237.489541
-0.989892,8,4239.594488
-0.996776,4,4240.685767
-0.991364,7,4242.5491
-0.985706,13,4245.968042
-0.997023,3,4246.783261
-0.997441,3,4247.579736
-0.992324,7,4249.498562
-0.993978,6,4251.07123
-0.98518,11,4254.003006
-0.997537,4,4255.057494
-0.996914,4,4256.141892
-0.978907,18,4260.87684
-0.995724,4,4261.929293
-0.998481,3,4262.727793
-0.990002,9,4265.146873
-0.955061,43,4276.547819
-0.97702,19,4281.587492
-0.989236,10,4284.281485
-0.996502,5,4285.600724
-0.992632,8,4287.732805
-0.992316,7,4289.613564
-0.998567,2,4290.150175
-0.988686,10,4292.796411
-0.988095,10,4295.443232
-0.99196,7,4297.328998
-0.998197,4,4298.426464
-0.99587,4,4299.479785
-0.996291,5,4300.792605
-0.987546,13,4304.2688
-0.995922,4,4305.342993
-0.992935,6,4306.97179
-0.977617,18,4311.826188
-0.981787,14,4315.571686
-0.99849,2,4316.118155
-0.984168,12,4319.308834
-0.989467,9,4321.720789
-0.9905,8,4323.862843
-0.991977,7,4325.739604
-0.984715,12,4328.969974
-0.994594,5,4330.29824
-0.998566,2,4330.839344
-0.994188,5,4332.188191
-0.998682,2,4332.7176
-0.992102,8,4334.848494
-0.999024,2,4335.377599
-0.99809,4,4336.442068
-0.977963,18,4341.276571
-0.987411,10,4343.919482
-0.994073,6,4345.559894
-0.990713,9,4347.941736
-0.99576,5,4349.303289
-0.994681,5,4350.620657
-0.993462,7,4352.592307
-0.986495,13,4356.126499
-0.989616,9,4358.553735
-0.994276,5,4359.884485
-0.998377,4,4360.946927
-0.993961,6,4362.554964
-0.998481,3,4363.364098
-0.998124,4,4364.45846
-0.988977,10,4367.094944
-0.990686,9,4369.498122
-0.999008,4,4370.569229
-0.973843,22,4376.503209
-1.0,1,4376.76917
-0.990696,7,4378.664207
-0.991496,7,4380.520385
-0.985256,12,4383.716622
-0.988901,10,4386.383746
-0.989666,9,4388.757184
-0.991686,7,4390.675822
-0.990821,7,4392.546143
-0.975286,22,4398.41371
-0.979696,16,4402.703517
-0.99245,7,4404.581892
-0.996504,4,4405.662136
-0.989261,10,4408.344272
-0.987467,10,4411.043307
-0.988472,10,4413.703108
-0.98615,12,4416.913301
-0.982888,14,4420.710229
-0.993405,7,4422.579543
-0.98493,12,4425.759156
-0.99743,4,4426.994723
-0.998391,4,4428.107994
-0.983287,13,4431.741813
-0.997168,3,4432.584108
-0.989567,8,4434.782881
-0.974873,22,4440.980031
-0.995835,4,4442.120057
-0.991328,9,4444.621353
-0.998638,2,4445.206548
-0.991552,7,4447.100994
-0.999009,2,4447.643551
-0.990134,8,4449.801732
-0.994407,6,4451.466304
-0.992093,7,4453.3685
-1.0,1,4453.644588
-0.988124,10,4456.339437
-0.991107,8,4458.494927
-0.985693,11,4461.441332
-0.989819,8,4463.585662
-0.977355,19,4468.680483
-0.97896,18,4474.227903
-0.971586,21,4480.617064
-0.995044,6,4482.449225
-0.998799,2,4483.050435
-0.996993,3,4483.960681
-0.991625,9,4486.666728
-0.992911,6,4488.467398
-0.992936,7,4490.555948
-0.982506,14,4494.771191
-0.995845,4,4495.97697
-1.0,1,4496.27879
-0.991586,7,4498.388209
-0.989242,9,4501.070817
-0.987799,10,4504.172575
-0.987758,9,4507.016035
-0.994878,7,4509.319642
-1.0,1,4509.630009
-0.994843,5,4511.174255
-0.979872,16,4516.871635
-0.98534,14,4521.222052
-0.998483,2,4521.844561
-0.99737,4,4523.049166
-0.998497,2,4523.643981
-0.990949,7,4525.832149
-0.99067,8,4528.901928
-0.996811,3,4529.782276
-0.995599,5,4531.218891
-0.99104,7,4533.193922
-0.99396,5,4534.601272
-0.99524,5,4535.984547
-0.965339,31,4544.470013
-0.981567,15,4548.446544
-0.997375,3,4549.22389
-0.998379,2,4549.749201
-0.993714,6,4551.353236
-0.985561,11,4554.235214
-0.993872,6,4555.847205
-0.988029,12,4559.01947
-0.993868,5,4560.382512
-0.992919,6,4561.982458
-0.994932,5,4563.301955
-0.993655,6,4564.885989
-0.981445,17,4569.427586
-0.99322,7,4571.299375
-0.987146,12,4574.512243
-0.987251,11,4577.456942
-0.993023,7,4579.332643
-0.991408,8,4581.465353
-0.982022,18,4586.30511
-0.979623,19,4591.366949
-0.998523,2,4591.918705
-0.980873,16,4596.222145
-0.993989,7,4598.099586
-0.985485,12,4604.84852
-0.998998,2,4605.402264
-0.988646,9,4607.828626
-0.995047,4,4608.918772
-0.997316,3,4609.715095
-0.989446,10,4612.388865
-0.986159,11,4615.369391
-0.990385,8,4617.520707
-0.984504,14,4621.251384
-0.997846,4,4622.43093
-0.983894,14,4626.181226
-0.998621,3,4626.997105
-0.985846,12,4630.187884
-0.986082,11,4633.130814
-0.999026,2,4633.683129
-0.987806,10,4636.671201
-0.987983,10,4639.351228
-0.979902,17,4643.900958
-0.998846,2,4644.452537
-0.992152,7,4646.320509
-0.990826,8,4648.462814
-0.982824,16,4652.721597
-0.987849,10,4655.36955
-0.987606,10,4657.99522
-0.979307,16,4662.236244
-0.995926,4,4663.315049
-0.978197,18,4668.448872
-0.980785,15,4672.796364
-0.985842,14,4676.990018
-0.979136,16,4681.726098
-0.990394,8,4684.130178
-0.988623,9,4687.067923
-0.950562,50,4701.918516
-0.988813,9,4704.589036
-0.977984,17,4709.44486
-0.973913,20,4715.102693
-0.995863,4,4716.192764
-0.995274,5,4717.55465
-0.991941,7,4719.464698
-0.999013,2,4720.013915
-0.991174,8,4722.143195
-0.991032,8,4724.271226
-0.986918,11,4727.158234
-0.989601,9,4729.725073
-0.993942,5,4731.061705
-0.976995,23,4737.143627
-0.989713,9,4739.545076
-0.98095,14,4743.284567
-0.983057,14,4747.019161
-0.949146,57,4762.310563
-0.991124,7,4764.15946
-0.986652,11,4767.098819
-0.997927,3,4767.919709
-0.995149,4,4769.01128
-0.971139,26,4775.964908
-1.0,1,4776.244995
-0.982771,16,4780.533973
-0.96142,28,4787.98575
-1.0,1,4788.256516
-1.0,1,4788.542779
-0.982784,14,4792.262879
-0.979981,15,4796.237281
-0.969836,29,4804.018119
-0.983121,14,4807.797884
-0.987436,11,4810.73815
-0.986757,12,4813.968272
-0.993769,6,4815.61248
-0.97018,22,4821.467226
-0.978401,19,4826.570431
-1.0,1,4826.854087
-0.979302,16,4831.166739
-0.986325,10,4833.857561
-0.987015,11,4837.154044
-0.995663,4,4838.444076
-0.975866,20,4844.329858
-0.989422,9,4847.056802
-1.0,1,4847.35924
-0.997498,3,4848.287938
-0.985843,12,4851.828919
-0.977057,20,4857.816404
-0.986426,12,4861.430624
-0.986208,10,4864.396221
-0.980064,16,4869.531792
-0.995772,5,4871.024924
-0.994381,5,4872.526578
-0.995725,5,4873.995152
-0.976304,18,4879.36392
-0.997789,4,4880.561805
-1.0,1,4880.861995
-1.0,1,4881.159163
-0.994553,6,4882.953755
-0.982985,16,4887.682241
-0.99679,3,4888.560898
-0.998412,3,4889.446204
-0.985838,12,4892.990526
-0.994488,7,4895.015472
-0.980162,18,4900.182323
-0.980364,17,4904.75628
-0.987416,11,4907.655617
-0.993254,6,4909.241674
-0.989398,10,4911.883751
-0.993465,6,4913.447193
-0.998998,2,4913.983855
-0.992932,7,4915.849127
-0.992997,6,4917.422822
-0.985971,12,4920.625059
-0.989164,9,4923.038579
-0.977499,18,4927.85999
-0.993401,6,4929.453628
-0.992968,7,4931.280464
-0.95624,38,4941.458301
-0.995879,4,4942.528136
-0.988834,10,4945.229625
-0.984733,11,4948.219435
-0.998537,2,4948.793541
-0.987433,10,4951.471774
-0.997525,4,4952.563529
-0.961497,30,4960.590287
-0.972333,21,4966.338727
-0.998034,3,4967.160682
-0.992916,6,4968.828586
-0.995732,5,4970.197514
-0.972355,23,4976.448333
-0.995737,4,4977.518986
-0.989166,9,4979.958196
-0.990967,7,4981.845897
-0.983931,14,4985.613249
-0.99449,5,4986.970692
-0.991106,7,4988.836426
-0.984705,14,4992.56712
-0.992101,7,4994.447272
-0.998502,2,4994.986142
-0.98036,15,4999.006322
-0.991477,7,5000.866697
-0.996127,5,5002.210448
-0.991369,8,5004.521002
-0.969478,29,5013.214255
-0.988565,9,5015.977719
-0.97962,15,5020.560086
-0.988631,9,5023.244667
-0.999014,2,5023.841571
-0.987623,10,5026.816455
-0.993943,6,5028.597678
-0.983404,15,5033.504268
-0.994029,5,5035.074122
-0.990973,8,5037.64804
-0.967619,29,5046.677593
-0.991114,7,5048.862124
-0.998386,2,5049.52266
-0.998572,4,5050.738936
-0.979733,16,5055.64744
-0.993374,6,5057.469745
-0.986435,10,5060.572068
-0.996275,4,5061.80528
-0.985751,13,5065.715229
-0.992898,7,5067.907533
-0.974996,22,5074.643424
-0.998998,4,5075.825774
-0.989001,10,5078.858479
-0.990872,8,5081.209142
-0.994029,6,5083.054465
-0.990075,9,5085.783658
-0.978714,20,5092.35603
-0.991553,8,5094.931811
-0.994618,5,5096.414998
-0.988159,10,5099.407228
-0.983659,15,5104.320519
-0.984917,12,5107.984536
-0.992725,6,5109.80091
-0.994818,5,5111.322451
-0.990612,8,5113.658187
-0.997098,3,5114.556443
-0.994378,6,5116.366834
-0.993227,8,5118.733355
-0.982526,14,5122.90985
-0.983626,13,5126.820165
-0.980289,15,5131.235948
-0.981806,14,5135.358519
-0.985002,13,5139.231952
-0.991276,10,5142.148862
-0.998147,3,5143.04831
-0.981905,14,5147.254939
-0.997534,3,5148.166618
-0.990485,10,5151.186436
-0.991612,7,5153.224388
-0.983803,13,5157.10656
-0.995926,5,5158.624919
-0.978032,17,5163.650107
-0.992739,6,5165.446536
-0.999047,2,5166.021086
-0.98412,14,5170.296082
-0.994337,5,5171.798986
-0.998378,3,5172.699513
-0.986525,13,5176.613758
-0.98937,10,5179.586692
-0.993686,5,5181.088184
-0.995715,4,5182.280012
-0.950936,38,5193.56897
-0.988071,10,5196.538702
-0.98058,18,5201.917281
-0.982932,13,5205.799026
-0.958915,32,5215.297366
-0.990042,8,5217.656597
-0.936541,57,5235.552012
-0.997131,4,5236.770894
-0.986267,13,5240.746371
-0.980656,16,5245.870344
