#{"t_start": 1774356949.408279, "env_id": "None"}
r,l,t
-0.979817,16,2808.622958
-0.996897,3,2809.440712
-0.995783,4,2810.528453
-0.9918,8,2812.712424
-0.999023,9,2815.161079
-0.99576,4,2816.227278
-0.998141,4,2817.283211
-0.988151,10,2819.991518
-0.987723,10,2822.648329
-0.982831,14,2826.419247
-0.984991,13,2829.87234
-0.997982,4,2830.931444
-0.998951,4,2832.011225
-0.987232,10,2835.069334
-0.996762,4,2836.17327
-1.0,1,2836.447499
-0.997941,3,2837.258991
-0.97771,18,2842.161468
-0.992159,7,2844.023547
-0.993721,6,2845.636654
-0.995504,5,2846.979305
-1.0,1,2847.25253
-0.995883,5,2848.607077
-0.998988,5,2849.957729
-0.995052,5,2851.302896
-0.981196,15,2855.345645
-0.998634,5,2856.690164
-0.983828,13,2860.18931
-0.99165,8,2862.346272
-0.993546,6,2863.954728
-0.993448,6,2865.558236
-0.98993,10,2868.281601
-0.999047,4,2869.361807
-0.994146,5,2870.694074
-0.995709,4,2871.803406
-0.98404,14,2875.588425
-0.989602,8,2877.720196
-1.0,1,2877.995837
-0.989432,9,2880.506863
-0.995553,5,2881.897439
-0.984343,11,2884.974929
-0.982015,13,2888.667208
-0.983882,13,2892.263733
-0.992403,6,2893.946041
-0.984684,12,2897.252621
-0.98785,11,2900.214187
-0.999047,3,2901.015728
-0.994644,6,2902.645191
-0.998397,2,2903.176231
-0.970789,25,2909.856362
-0.995031,5,2911.216668
-0.9971,4,2912.296528
-0.998648,2,2912.826617
-0.992597,6,2914.425273
-0.989754,8,2916.594137
-0.998323,5,2917.931062
-0.98643,12,2921.143705
-0.9865,12,2924.365433
-0.998542,3,2925.18071
-0.997039,3,2926.002327
-0.988487,11,2928.952906
-0.998426,2,2929.480948
-0.998073,4,2930.528639
-0.994273,5,2931.873666
-0.993186,7,2933.749411
-0.993622,6,2935.408632
-0.974654,22,2941.324428
-0.988545,10,2943.97114
-0.998087,3,2944.763014
-0.995684,5,2946.126204
-0.995715,4,2947.222129
-0.999037,2,2947.773422
-0.989423,9,2950.163241
-0.997713,4,2951.238757
-1.0,1,2951.523445
-0.997622,3,2952.35135
-0.993388,6,2953.964408
-0.999013,2,2954.490821
-0.99843,2,2955.020226
-1.0,1,2955.28652
-0.993934,6,2956.882121
-0.996728,5,2958.250887
-0.996944,5,2959.58586
-0.990628,10,2962.235606
-0.994091,6,2963.860138
-1.0,1,2964.128927
-0.993219,8,2966.246432
-0.992261,8,2968.428183
-1.0,1,2968.691153
-1.0,1,2968.978024
-0.997027,4,2970.040721
-0.990407,8,2972.236109
-0.98672,11,2975.187406
-1.0,1,2975.470134
-0.987229,11,2978.385119
-0.99231,7,2980.260691
-0.998393,4,2981.384027
-0.994892,5,2982.73509
-0.990624,8,2984.874459
-0.988299,11,2987.810981
-0.995784,5,2989.126365
-0.98554,12,2992.320196
-0.996598,4,2993.408127
-0.99775,3,2994.211538
-1.0,1,2994.481935
-0.989014,10,2997.142938
-0.989346,10,2999.774312
-0.99847,2,3000.332675
-0.997546,3,3001.133261
-0.991131,9,3003.546253
-0.986259,11,3006.490856
-1.0,1,3006.768284
-0.998083,3,3007.58275
-0.997303,5,3008.917226
-0.994279,5,3010.272018
-0.984075,13,3013.755159
-0.98415,12,3016.943586
-1.0,1,3017.230261
-0.997364,3,3018.049002
-0.998855,3,3018.8385
-0.995897,5,3020.162996
-0.999024,6,3021.761117
-0.988154,11,3024.689117
-0.984893,13,3028.18778
-0.990722,8,3030.359227
-0.995484,5,3031.711869
-0.98988,9,3034.134961
-0.99473,5,3035.47676
-0.994416,5,3036.848228
-0.996289,4,3037.937117
-0.982337,15,3041.961906
-1.0,1,3042.234283
-0.99183,8,3044.408451
-0.99119,8,3046.565742
-0.993818,6,3048.216116
-1.0,1,3048.481759
-0.987388,12,3051.679327
-0.991469,7,3053.532422
-0.994854,5,3054.88819
-0.991614,9,3057.316459
-0.996174,4,3058.398815
-0.989973,10,3061.093979
-0.993147,6,3062.757729
-0.991075,7,3064.619545
-1.0,1,3064.899549
-0.989349,10,3067.572424
-0.980305,15,3071.607146
-0.984279,14,3075.381085
-0.983423,13,3078.876992
-0.994107,7,3080.740151
-0.991842,8,3082.921841
-0.988626,10,3085.58689
-0.989827,8,3087.761282
-0.995175,5,3089.079812
-0.996819,3,3089.87338
-0.993121,6,3091.470629
-0.999018,2,3092.040786
-0.995441,5,3093.371287
-0.983309,14,3097.152259
-0.998216,3,3098.020337
-0.996595,5,3099.396853
-0.990298,8,3101.511815
-0.996047,4,3102.606843
-0.998795,2,3103.159993
-0.996279,4,3104.294672
-0.997217,3,3105.103966
-0.991641,7,3106.985897
-0.999009,2,3107.516068
-0.984141,11,3110.481662
-0.991707,8,3112.633106
-1.0,1,3112.905295
-0.99844,2,3113.439345
-0.992036,7,3115.338384
-0.997719,4,3116.408723
-0.991412,8,3118.581553
-0.994918,6,3120.217
-0.994253,5,3121.587144
-0.994396,6,3123.202929
-0.998991,2,3123.757968
-0.994682,5,3125.12658
-0.994193,5,3126.490513
-0.991314,9,3128.945267
-0.996611,5,3130.339091
-0.995633,5,3131.752267
-0.995517,4,3132.950202
-0.995156,7,3135.002469
-0.992837,7,3136.974277
-1.0,1,3137.264397
-0.990619,9,3139.844671
-0.996654,4,3140.989189
-0.99642,6,3142.755157
-0.995231,5,3144.234764
-0.996041,5,3145.741822
-0.98429,12,3149.320081
-0.986837,11,3152.505804
-0.997056,4,3153.642325
-0.989837,9,3156.833927
-0.991076,7,3158.836418
-0.998555,2,3159.412824
-0.987624,10,3162.70033
-0.993921,5,3164.185815
-1.0,1,3164.514626
-0.992033,7,3166.67037
-0.991682,9,3169.415976
-0.978146,18,3174.563185
-0.995549,5,3176.069867
-0.987914,10,3179.074421
-0.997484,3,3179.962378
-0.990549,9,3182.497888
-0.996703,5,3183.917541
-0.997772,4,3185.018294
-0.997824,3,3185.908388
-0.998235,3,3186.793087
-0.996439,5,3188.181331
-0.991269,7,3190.099199
-1.0,1,3190.370814
-0.996723,4,3191.469492
-0.996894,4,3192.546375
-0.992748,6,3194.144691
-0.980913,15,3198.118583
-0.998408,2,3198.665417
-0.983276,16,3202.935153
-0.991203,9,3205.364909
-1.0,1,3205.635509
-0.9806,15,3209.60596
-0.996261,4,3210.693103
-0.997083,4,3211.769406
-0.991811,7,3213.647013
-0.994735,6,3215.266725
-0.992488,7,3217.113146
-0.998525,2,3217.653077
-0.990764,9,3220.126623
-0.985501,11,3223.085688
-1.0,1,3223.352392
-0.987656,10,3226.040149
-0.995502,4,3227.128869
-0.994665,5,3228.46491
-0.990086,8,3230.631258
-0.995514,5,3232.010937
-0.988452,9,3234.373029
-0.981977,15,3238.426244
-0.986965,11,3241.399206
-0.999047,2,3241.9482
-0.986784,12,3245.196822
-0.996977,4,3246.267364
-0.99559,4,3247.362223
-0.996944,3,3248.172119
-0.992241,7,3250.040748
-0.985892,14,3253.781949
-0.995988,5,3255.131968
-0.995646,4,3256.20918
-0.972198,23,3262.365206
-0.995352,5,3263.694261
-1.0,1,3263.962047
-0.992718,6,3265.566955
-0.998528,4,3266.646781
-0.997257,4,3267.749911
-0.991247,9,3270.198722
-0.996996,3,3271.021602
-0.99657,4,3272.11022
-0.994675,5,3273.453571
-0.990534,8,3275.626691
-0.998682,3,3276.420009
-0.989114,10,3279.105708
-0.995414,5,3280.436788
-0.987019,12,3283.658197
-0.99489,5,3285.008121
-0.998513,2,3285.552315
-0.997037,5,3286.865544
-0.998968,3,3287.685719
-0.990142,10,3290.344644
-0.995877,5,3291.672734
-0.997524,3,3292.510909
-0.995633,4,3293.580744
-0.993238,7,3295.436541
-0.994501,5,3296.764723
-0.994943,5,3298.102576
-0.984826,14,3301.843491
-0.998055,4,3302.94678
-0.996185,5,3304.279732
-0.996665,4,3305.342591
-0.998525,2,3305.882386
-0.992911,7,3307.798787
-0.998263,4,3308.891559
-0.990045,8,3311.055108
-0.995331,4,3312.145869
-0.988566,9,3314.521701
-1.0,1,3314.796207
-0.994795,5,3316.148584
-0.982333,15,3320.188179
-0.999027,3,3321.00855
-0.982629,14,3324.764349
-0.996651,5,3326.10514
-0.999047,3,3326.898844
-0.980746,17,3331.437322
-0.996783,6,3333.056985
-0.986704,11,3335.994187
-0.997789,4,3337.087635
-0.998484,2,3337.629544
-0.997059,4,3338.702508
-0.961772,32,3347.344956
-0.986436,11,3350.281079
-0.99778,4,3351.389681
-0.993103,7,3353.248316
-0.996332,4,3354.379253
-0.998998,2,3354.922325
-0.990413,8,3357.071409
-0.984713,13,3360.685557
-0.991721,7,3362.607427
-0.990735,9,3365.11881
-0.979588,16,3369.548653
-0.995982,5,3370.911492
-1.0,1,3371.211487
-0.997205,3,3372.009767
-0.996018,5,3373.337511
-0.942163,60,3393.545112
-0.99456,5,3394.93057
-0.995692,5,3396.295109
-0.972558,25,3403.197968
-1.0,1,3403.494044
-1.0,1,3403.783518
-0.994333,6,3405.454963
-0.994948,6,3407.121564
-0.992802,6,3408.764321
-0.99579,5,3410.133565
-0.992641,6,3411.778095
-0.998116,4,3412.909089
-0.992962,7,3414.885875
-0.998366,4,3415.99208
-0.994814,6,3417.647585
-0.997428,4,3418.78856
-0.995814,5,3420.195015
-0.996413,5,3421.557495
-0.997063,4,3422.682894
-0.965081,29,3430.760211
-0.997889,4,3431.824021
-0.997152,4,3432.908311
-0.987931,10,3436.208611
-0.996603,4,3437.300237
-0.989864,9,3439.81002
-0.996584,4,3440.914448
-0.996967,3,3441.848737
-0.991162,7,3443.760348
-0.982302,16,3448.094856
-0.995937,4,3449.198452
-0.997446,3,3450.016998
-0.977094,18,3454.837276
-0.982244,15,3458.873281
-0.989281,9,3461.301925
-0.995114,5,3462.690387
-0.986783,11,3465.648527
-0.985239,13,3469.098943
-0.976936,17,3473.675142
-0.998958,4,3474.749907
-0.994286,7,3476.634217
-0.980896,16,3480.898374
-0.998084,3,3481.698221
-0.991867,7,3483.56466
-0.981382,18,3488.332167
-0.980623,15,3492.32164
-0.997739,4,3493.420122
-0.988591,9,3495.878478
-0.988145,9,3498.2512
-1.0,1,3498.523427
-0.998037,3,3499.344663
-0.990964,8,3501.453046
-0.983341,13,3504.949741
-0.99046,9,3507.384294
-0.994323,6,3508.958497
-0.989065,12,3512.154817
-0.969817,24,3518.592591
-0.998294,3,3519.394306
-0.995358,5,3520.73122
-0.999019,2,3521.28949
-0.988306,10,3523.962358
-0.994193,6,3525.551037
-0.991988,7,3527.398651
-0.997608,3,3528.186819
-0.99109,7,3530.063119
-0.988692,9,3532.451746
-0.987115,12,3535.650459
-0.992312,6,3537.267044
-0.98429,15,3541.286191
-0.990517,8,3543.455609
-0.997424,4,3544.538737
-0.984807,11,3547.480942
-0.999026,2,3548.014338
-0.990638,8,3550.170818
-0.998626,3,3550.994624
-0.987324,12,3554.184227
-0.998493,2,3554.733316
-0.996649,4,3555.82826
-1.0,1,3556.106083
-0.985565,12,3559.321494
-0.998,4,3560.413626
-0.991619,7,3562.267221
-0.985007,14,3566.088863
-0.987165,10,3568.752573
-0.998631,4,3569.895159
-0.987635,11,3572.977624
-0.990514,8,3575.251188
-0.987454,10,3578.131342
-0.993966,5,3579.581325
-0.979291,16,3584.318942
-0.998496,3,3585.228951
-0.993105,6,3587.047621
-0.994933,5,3588.529416
-0.996118,5,3590.033295
-1.0,1,3590.34228
-0.988319,11,3593.618018
-0.96303,31,3602.754444
-0.9961,5,3604.232126
-0.993026,7,3606.33514
-0.993591,6,3608.190151
-0.991772,8,3610.596499
-0.98808,11,3613.827112
-0.995751,4,3615.001451
-0.99059,9,3617.669093
-0.989216,10,3620.704048
-0.980699,17,3625.580559
-0.993876,6,3627.303248
-0.989664,9,3629.804129
-0.985721,14,3633.691641
-0.989618,8,3635.897816
-0.990474,8,3638.011199
-0.968208,25,3644.613044
-0.974318,20,3649.922202
-0.997811,4,3650.98203
-0.995081,5,3652.330628
-0.99293,7,3654.191238
-0.992321,8,3656.332584
-0.978725,17,3660.864344
-0.990587,8,3662.960196
-0.998562,2,3663.505498
-0.979904,17,3668.082835
-0.986951,11,3671.044679
-0.99437,5,3672.378333
-0.988123,10,3675.0217
-0.997591,4,3676.071788
-0.999013,9,3678.463174
-0.982925,13,3681.934102
-0.9871,10,3684.563369
-0.998862,2,3685.096904
-0.990233,9,3687.488555
-0.984017,12,3690.714763
-0.996056,4,3691.770208
-0.988159,10,3694.428468
-0.998062,3,3695.234719
-0.993703,6,3696.830893
-0.99632,5,3698.22183
-0.98753,11,3701.182253
-0.996834,5,3702.538044
-0.99031,8,3704.677459
-0.994368,5,3706.031025
-1.0,1,3706.298204
-0.98884,10,3708.962392
-0.979644,16,3713.246983
-0.982661,15,3717.234503
-0.993218,6,3718.82632
-0.995172,6,3720.446012
-0.998389,2,3720.977784
-0.993184,7,3722.833919
-0.957794,40,3733.535565
-0.98023,15,3737.570221
-0.992557,7,3739.467043
-0.992474,7,3741.356824
-0.99855,2,3741.895794
-0.989559,10,3744.585759
-0.989967,9,3746.97538
-0.992174,7,3748.847986
-0.990316,9,3751.293386
-0.992371,7,3753.158516
-0.97819,17,3757.738868
-0.995181,5,3759.086222
-0.992414,6,3760.68692
-0.993094,6,3762.285849
-0.995135,6,3763.934877
-0.998179,4,3765.00123
-0.992665,6,3766.610601
-0.982414,17,3771.205186
-0.998893,2,3771.749861
-0.998837,4,3772.812841
-0.998578,4,3773.895306
-0.986524,12,3777.10383
-0.994159,6,3778.746272
-0.998903,3,3779.565961
-0.992559,7,3781.447921
-1.0,1,3781.711086
-0.998166,4,3782.779897
-0.997614,4,3783.902305
-0.989725,9,3786.314405
-0.998496,2,3786.852531
-0.994569,5,3788.195483
-0.98358,14,3791.942956
-0.99187,7,3793.792438
-0.986573,10,3796.483855
-0.995792,4,3797.560174
-0.996947,3,3798.374697
-1.0,1,3798.644733
-0.982286,16,3802.913087
-0.99676,4,3803.993362
-0.986994,11,3806.942235
-0.977934,19,3812.014522
-1.0,1,3812.287348
-0.993903,7,3814.175904
-0.998969,2,3814.727386
-0.988639,10,3817.454071
-0.988394,10,3820.298613
-0.997557,4,3821.397551
-0.990328,8,3823.657094
-0.998428,2,3824.225773
-0.997929,3,3825.094387
-0.991587,8,3827.363799
-1.0,1,3827.648149
-0.993855,7,3829.672827
-0.993446,7,3831.663483
-0.998873,4,3832.811886
-0.977096,21,3839.157707
-0.996355,5,3840.669699
-0.99581,6,3842.463753
-0.995383,4,3843.67765
-0.98272,14,3847.848304
-0.994828,6,3849.616438
-0.998575,3,3850.521556
-0.996043,4,3851.740337
-0.998583,2,3852.350585
-0.985912,13,3856.159272
-0.984593,14,3860.342224
-0.985902,12,3863.966984
-0.991048,7,3866.212351
-0.998869,4,3867.404535
-0.972247,25,3874.628633
-0.990331,8,3876.990469
-0.997936,4,3878.138399
-0.995541,5,3879.577412
-0.991142,7,3881.547144
-0.996348,4,3882.666932
-0.995405,5,3884.076005
-0.989067,9,3886.600375
-0.997428,3,3887.428782
-0.985677,11,3890.456625
-1.0,1,3890.730113
-0.996051,4,3891.80565
-0.999004,2,3892.345272
-0.983189,14,3896.04109
-0.98878,10,3898.669157
-0.991791,9,3901.012024
-0.997989,8,3903.131483
-0.985156,12,3906.344292
-0.993466,6,3907.903718
-0.998494,2,3908.467485
-0.980357,18,3913.24552
-1.0,1,3913.504286
-0.996541,5,3914.84293
-0.997485,4,3915.914181
-0.991515,7,3917.775268
-0.982472,13,3921.240729
-0.99213,6,3922.836257
-0.993102,6,3924.427639
-0.989786,10,3927.067906
-0.987277,10,3929.719849
-0.99553,4,3930.816639
-0.992635,6,3932.403949
-0.994821,5,3933.753942
-0.999047,3,3934.577198
-0.970435,27,3941.789205
-0.994555,6,3943.396851
-0.994001,5,3944.713159
-0.988635,10,3947.417398
-0.994581,6,3949.055786
-0.979167,15,3953.082962
-0.998606,2,3953.61514
-0.978267,19,3958.720151
-0.998439,2,3959.278312
-0.997345,4,3960.344903
-0.993514,6,3961.953378
-0.991507,7,3963.842024
-0.993769,6,3965.406437
-0.996958,3,3966.225668
-0.998128,4,3967.326452
-0.997257,3,3968.142378
-0.998659,2,3968.669941
-0.993129,7,3970.525991
-0.996126,4,3971.618623
-1.0,1,3971.899025
-0.996786,3,3972.701518
-0.995378,6,3974.304688
-0.992706,6,3975.92327
-0.986193,12,3979.137647
-0.992061,7,3981.026154
-0.993482,7,3982.899509
-0.988112,11,3985.833701
-0.992402,7,3987.713677
-0.981471,15,3991.757328
-0.979047,16,3996.040012
-0.996224,5,3997.362051
-0.99281,6,3998.97343
-0.988463,10,4001.62099
-0.999047,2,4002.164747
-0.993458,6,4003.791716
-0.986386,13,4007.249102
-0.991148,7,4009.111196
-0.98273,14,4012.825993
-0.994708,6,4014.431247
-0.993828,6,4016.022202
-0.988774,10,4018.667439
-0.994784,5,4020.010354
-0.981622,14,4023.805781
-0.996781,3,4024.630143
-0.98904,10,4027.307061
-0.995942,5,4028.651649
-0.984727,13,4032.290335
-0.984567,13,4037.055499
-0.992476,7,4039.165457
-0.96942,24,4054.160999
-0.992056,8,4062.645544
-0.998538,2,4064.831152
-0.985459,11,4076.2007
-0.98749,10,4086.582287
-0.980379,17,4104.459202
-0.990645,9,4113.887502
-0.990755,8,4123.238489
-1.0,1,4124.338467
-0.998471,2,4126.463581
-0.984336,12,4138.950304
-0.996073,5,4144.423119
-0.980829,16,4161.321117
-1.0,1,4162.460815
-0.994041,5,4167.754487
-0.998194,4,4171.176846
-0.991358,7,4172.980838
-0.994542,6,4174.506339
-0.994688,6,4176.030783
-1.0,1,4176.28678
-0.991274,8,4178.334751
-0.992891,7,4180.142689
-1.0,1,4180.403084
-0.995318,5,4181.705931
-0.98923,10,4184.28632
-0.992373,6,4185.817325
-0.998709,2,4186.330632
-0.997455,4,4187.384274
-0.98876,9,4189.7068
-0.995374,4,4190.785236
-0.991336,7,4192.62389
-0.977307,19,4197.586047
-0.998782,4,4198.629739
-0.991425,9,4200.991933
-0.997106,4,4202.076441
-0.99077,9,4204.397712
-0.988779,9,4206.78737
-0.98039,16,4210.998899
-0.987312,10,4213.607472
-0.996277,5,4214.972087
-0.996893,3,4215.776855
-0.983605,14,4219.479964
-0.971983,26,4226.390912
-0.976697,20,4231.669785
-0.997127,4,4232.72802
-0.999047,2,4233.272067
-0.983942,14,4236.985535
-0.982527,14,4240.753311
-0.995893,4,4241.826427
-1.0,1,4242.082275
-0.978587,17,4246.549043
-0.997654,4,4247.643358
-0.99901,3,4248.454825
-0.99882,3,4249.264783
-0.990767,7,4251.134411
-0.995836,5,4252.462637
-0.996264,4,4253.527879
-0.991852,7,4255.376581
-0.998645,2,4255.908731
-1.0,1,4256.202641
-0.992166,8,4258.304048
-0.980183,17,4262.791197
-0.993623,7,4264.647159
-0.994462,6,4266.252694
-0.989172,9,4268.624665
-0.987365,9,4271.028344
-0.993011,6,4272.61046
-0.981428,15,4276.608371
-0.991781,8,4278.715432
-0.975019,18,4283.498997
-0.998399,2,4284.046377
-0.9553,38,4294.162965
-1.0,1,4294.436464
-0.985699,13,4297.92138
-1.0,1,4298.193798
-0.987336,11,4301.114881
-0.98243,18,4305.947466
-0.998998,3,4306.752968
-0.982219,18,4311.598049
-0.996942,4,4312.685211
-0.997123,3,4313.46896
-0.998594,2,4314.00471
-0.987872,9,4316.445418
-0.998612,4,4317.507544
-0.99381,6,4319.08382
-0.997401,4,4320.162863
-0.997952,4,4321.238411
-0.989179,10,4323.929288
-0.989034,8,4326.062616
-0.982099,16,4330.362617
-0.988639,9,4332.782889
-0.969173,25,4339.446382
-0.974779,20,4344.787476
-0.983722,16,4349.079252
-0.993406,7,4350.94154
-0.995586,5,4352.367801
-0.995582,5,4353.722707
-0.998632,2,4354.245355
-1.0,1,4354.528279
-1.0,1,4354.803974
-0.998235,3,4355.64584
-0.997403,4,4356.721771
-0.976539,20,4362.07372
-0.997356,4,4363.142847
-1.0,1,4363.430501
-0.987831,11,4366.342565
-1.0,1,4366.612987
-0.998479,2,4367.159435
-0.97446,20,4372.50171
-0.99754,4,4373.580046
-0.999029,2,4374.113407
-0.999002,2,4374.683939
-0.988559,9,4377.098955
-0.99623,4,4378.174578
-0.992108,7,4380.038867
-0.996508,5,4381.362279
-0.989309,9,4383.782757
-0.991088,8,4385.890459
-0.995262,6,4387.482382
-0.993415,6,4389.1091
-0.997586,3,4389.91758
-0.983302,14,4393.670221
-0.988217,9,4396.076909
-0.982698,14,4399.799067
-0.998574,2,4400.33486
-0.996291,4,4401.41185
-0.995661,5,4402.772135
-0.995987,4,4403.830236
-0.994741,6,4405.440728
-0.980226,17,4410.026507
-0.983261,14,4413.76852
-0.986644,13,4417.248597
-0.989915,9,4419.691988
-0.983176,14,4423.425839
-0.996529,5,4424.739575
-0.992842,6,4426.400055
-0.997825,4,4427.583947
-1.0,1,4427.858931
-0.991851,9,4430.396051
-0.995515,4,4431.508864
-0.9883,10,4434.270965
-0.996196,4,4435.401205
-0.99671,4,4436.529185
-1.0,1,4436.829107
-0.998005,4,4437.967287
-0.98397,12,4441.329177
-0.989831,8,4443.540208
-0.996675,4,4444.695879
-0.977493,21,4450.4133
-0.97347,20,4455.837251
-0.996464,5,4457.193756
-0.993401,8,4459.342336
-0.988136,10,4462.031126
-0.998015,4,4463.083925
-0.973586,25,4469.878226
-0.992249,7,4472.107122
-0.996974,3,4473.062951
-0.983668,15,4477.663467
-0.986552,11,4480.983158
-0.997372,4,4482.208353
-0.99483,5,4483.714534
-0.991992,6,4485.526263
-0.99234,7,4487.624624
-0.971052,24,4494.847051
-0.991928,8,4497.230964
-0.993986,8,4499.642896
-0.989142,10,4502.618846
-0.998572,3,4503.523174
-0.997822,4,4504.85666
-0.982912,15,4509.711177
-0.996327,4,4510.927418
-0.993023,6,4512.748133
-0.968705,30,4522.811605
-0.991055,8,4525.162333
-0.996081,5,4527.48663
-0.995512,5,4528.970787
-0.996295,5,4530.425973
-0.994429,5,4531.833605
-0.985356,11,4534.936655
-0.989553,10,4537.685552
-0.975246,21,4543.455061
-0.989125,10,4546.103674
-0.998028,3,4546.908894
-0.977981,16,4551.135639
-0.988679,11,4554.011028
-0.998605,2,4554.573434
-0.994324,5,4555.912556
-0.990526,8,4558.025118
-0.995676,5,4559.343394
-0.998144,3,4560.146354
-0.995277,5,4561.507159
-0.975064,24,4567.891079
-0.992772,7,4569.752444
-0.975803,20,4575.12751
-0.992958,7,4576.972167
-0.991537,7,4578.843827
-0.989488,10,4581.52964
-0.990403,10,4584.198148
-0.998825,2,4584.729353
-1.0,1,4585.010358
-0.991309,7,4586.885733
-0.991583,7,4588.762695
-0.991625,8,4590.881298
-0.99133,7,4592.765697
-0.997857,4,4593.844278
-0.98085,15,4597.875623
-0.981498,15,4605.4695
-0.986029,11,4608.425234
-0.967371,29,4616.239164
-0.979125,20,4621.674304
-0.993274,7,4623.561071
-0.978305,16,4627.851012
-0.953777,43,4639.671181
-0.989427,9,4642.084824
-0.984145,13,4645.588281
-0.992407,7,4647.426282
-0.977509,17,4651.956285
-0.98481,12,4655.142654
-0.984913,13,4658.579708
-0.983997,12,4661.749557
-0.977245,19,4667.059501
-0.99341,6,4668.800656
-0.970398,25,4676.166669
-0.991209,10,4679.105495
-0.988907,9,4681.801805
-0.992554,6,4683.595821
-0.974564,22,4690.409494
-0.995793,5,4691.919492
-0.986218,10,4694.873876
-0.987331,11,4698.130089
-0.982857,14,4702.292705
-0.986487,11,4705.529051
-0.968142,27,4713.187475
-0.999014,2,4713.75118
-0.978857,16,4718.177302
-0.974563,20,4723.523352
-0.982771,15,4727.488868
-0.990601,8,4729.789547
-0.993897,6,4731.395198
-0.988876,9,4733.742774
-1.0,1,4734.009767
-0.982103,13,4737.468588
-0.993713,6,4739.07321
-0.997646,3,4739.868869
-0.995801,5,4741.18267
-0.983766,13,4744.675738
-0.97014,23,4750.825247
-0.980471,15,4754.841781
-0.985789,13,4758.339401
-0.985509,12,4761.564194
-0.964479,27,4768.78602
-0.998502,2,4769.326313
-0.985854,11,4772.290441
-0.998242,4,4773.362249
-0.986475,12,4776.569775
-0.986431,11,4779.515754
-0.989649,8,4781.657284
-0.993962,5,4782.996378
-0.983484,15,4786.969965
-0.996215,5,4788.323649
-0.988603,9,4790.698774
-1.0,1,4790.966688
-0.984909,11,4793.929723
-1.0,1,4794.204905
-0.954978,40,4804.888156
-0.985654,16,4809.167673
-0.989514,8,4811.335068
-0.990302,10,4814.034437
-0.985735,12,4817.271592
-0.9774,19,4822.323897
-1.0,1,4822.595523
-0.998533,2,4823.145232
-0.992844,7,4825.006937
-0.990223,8,4827.175184
-0.996822,4,4828.256145
-0.998613,2,4828.792295
-0.991283,7,4830.681252
-0.995141,5,4832.041143
-0.984253,11,4835.029231
-0.990951,8,4837.546439
-0.992825,8,4839.966015
-0.984142,12,4843.479658
-0.986966,11,4846.808563
-0.972633,21,4853.102575
-0.991683,7,4855.189667
-0.986383,11,4858.48633
-0.97806,20,4864.471577
-0.989789,8,4867.007625
-0.986317,12,4870.778087
-0.978479,17,4875.862544
-0.987191,10,4878.824738
-0.991163,8,4881.233698
-0.982529,15,4885.7112
-0.998214,3,4886.593314
-0.98839,9,4889.207828
-0.993424,7,4891.275435
-0.935008,63,4908.776829
-0.962944,38,4918.826763
-0.974043,22,4924.714838
-0.984368,13,4928.18938
-0.984483,13,4931.606981
-0.994907,6,4933.211153
-0.988132,9,4935.625921
-0.966358,26,4942.593664
-0.994582,5,4943.945171
-0.98746,10,4946.650454
-0.990849,7,4948.558634
-1.0,1,4948.856268
-0.990036,9,4951.243432
-0.998989,2,4951.803606
-0.98835,10,4954.473756
-0.958548,38,4964.723645
-0.970098,23,4971.083787
-0.998519,2,4971.631963
-0.985115,13,4975.14849
-0.980469,15,4979.200402
-0.977697,22,4985.113477
-0.995613,5,4986.487126
-0.968449,26,4993.425436
-0.981742,13,4996.9078
-0.9782,18,5001.737015
-0.998462,2,5002.278102
-0.977646,19,5007.796493
-0.997935,3,5008.705102
-0.989731,8,5011.137252
-0.997639,4,5012.356369
-0.987328,11,5015.715642
-0.983195,14,5019.972116
-0.995434,6,5021.812454
-0.984957,12,5025.409737
-0.909503,93,5054.48516
-0.981116,14,5058.761853
-0.993566,7,5060.94301
-0.978721,18,5066.405929
-0.995744,6,5068.280362
-0.989103,9,5071.00785
-0.991071,7,5073.174205
-0.978764,17,5078.296283
-0.969424,24,5085.530928
-0.974858,25,5093.743195
-0.991651,7,5095.87352
-0.991527,7,5097.927267
-0.979186,22,5104.97432
-0.994446,6,5106.792453
-0.988646,10,5109.880715
-0.881755,159,5157.182312
-0.981249,14,5161.339137
-0.981331,16,5166.098543
-0.998403,2,5166.707554
-0.99565,4,5167.93933
-0.99105,8,5170.364957
-0.990614,9,5173.063777
-0.991124,7,5175.162347
-1.0,1,5175.466933
-0.98606,11,5178.776691
-0.982781,14,5182.978152
-0.985406,13,5186.77441
-0.987123,11,5190.07105
-0.973863,19,5195.688151
-0.987559,10,5198.706645
-0.974312,24,5205.877238
-0.979589,16,5210.576387
-0.984066,14,5214.732741
-0.987836,11,5218.016365
-0.997538,3,5218.898477
-0.984133,15,5223.405457
-0.976059,20,5229.401071
-0.983936,12,5233.014375
-0.976905,21,5240.192431
-0.978171,16,5245.329558
-0.996261,4,5246.535763
-0.989064,10,5249.552845
-0.973919,20,5255.479664
-0.958745,35,5266.174406
-0.983321,13,5270.030919
-0.985681,11,5273.312984
-0.991191,8,5275.688613
-0.985606,11,5279.004613
-1.0,1,5279.3178
-0.989565,11,5282.665066
-0.977537,20,5289.031615
-0.97669,17,5294.165369
-0.987406,10,5297.120606
-0.978836,18,5302.504539
-0.958738,35,5313.000384
-0.97311,21,5319.337252
-0.967081,25,5326.782639
-0.997073,4,5327.987765
