#{"t_start": 1774356949.3810318, "env_id": "None"}
r,l,t
-0.986446,12,2856.042796
-0.992746,6,2857.665898
-1.0,1,2857.948123
-0.995561,4,2859.01382
-0.995569,5,2860.360354
-0.994557,5,2861.712664
-0.985415,12,2864.908987
-0.998503,2,2865.450462
-0.989152,9,2867.901439
-0.985987,11,2870.874495
-0.994223,6,2872.498065
-0.995258,6,2874.109661
-0.999022,2,2874.654361
-0.99903,2,2875.210158
-0.998616,2,2875.762306
-0.987896,10,2878.42691
-0.991993,7,2880.369288
-0.996356,4,2881.50018
-0.993438,6,2883.182005
-0.985558,11,2886.270029
-0.992887,8,2888.529068
-0.992619,7,2890.477863
-0.987258,11,2893.554671
-0.997755,4,2894.666773
-0.993821,6,2896.314444
-0.998546,4,2897.432854
-0.987191,10,2900.098414
-0.997575,4,2901.187937
-0.99824,3,2902.009385
-0.993571,7,2903.881832
-0.993736,7,2905.736007
-0.99175,7,2907.609947
-0.991243,9,2910.026851
-0.994436,5,2911.397907
-0.993846,6,2912.995595
-0.995955,5,2914.31129
-0.996842,4,2915.43085
-1.0,1,2915.701361
-0.990297,10,2918.373122
-0.986809,11,2921.313699
-0.990655,8,2923.432593
-0.995208,6,2925.0502
-1.0,1,2925.34979
-1.0,1,2925.624843
-0.988617,9,2928.031875
-0.998365,3,2928.827666
-0.99034,11,2931.760603
-0.995323,5,2933.109095
-0.993587,6,2934.736147
-0.99875,2,2935.283818
-0.998902,2,2935.829708
-0.994266,6,2937.442449
-0.997637,3,2938.260199
-0.992515,7,2940.128182
-1.0,1,2940.39606
-0.967353,26,2947.398321
-0.99858,2,2947.941999
-0.98238,16,2952.234329
-1.0,1,2952.516535
-0.997977,3,2953.313906
-0.980272,18,2958.13591
-0.992424,7,2960.005778
-0.996924,4,2961.062749
-0.995784,5,2962.409187
-0.978354,17,2966.96156
-0.994742,5,2968.311782
-0.991683,7,2970.224514
-0.996657,4,2971.306656
-0.991998,7,2973.207803
-0.999003,2,2973.740407
-0.998998,3,2974.550374
-0.960107,34,2983.697206
-0.988528,10,2986.363163
-0.996365,4,2987.423371
-1.0,1,2987.695079
-0.992074,7,2989.57411
-0.986043,12,2992.756852
-0.991165,10,2995.446354
-0.997021,4,2996.485914
-0.973996,23,3002.626821
-0.99902,2,3003.169586
-0.993954,5,3004.534724
-0.990701,8,3006.654743
-0.98468,16,3010.987493
-0.99878,2,3011.525056
-0.997875,3,3012.311434
-0.980591,15,3016.293577
-0.999023,3,3017.118737
-0.991234,8,3019.266242
-0.989889,11,3022.186659
-0.995326,6,3023.747027
-0.999043,2,3024.290278
-0.99605,4,3025.384269
-0.996189,4,3026.44325
-0.998378,2,3026.992318
-0.99677,4,3028.069635
-0.998459,3,3028.895091
-0.998389,2,3029.434393
-0.998185,4,3030.532774
-0.990151,9,3032.942213
-0.997752,4,3034.020648
-0.997941,4,3035.091823
-0.997515,3,3035.940331
-0.989451,9,3038.367566
-0.998652,4,3039.431323
-0.991504,7,3041.291101
-1.0,1,3041.564383
-0.997372,4,3042.678961
-0.999047,2,3043.228137
-0.997417,4,3044.292968
-0.99903,3,3045.11238
-0.994349,8,3047.289408
-1.0,1,3047.55825
-0.964836,31,3055.858177
-0.989228,10,3058.575725
-0.990576,8,3060.712305
-0.997388,3,3061.554358
-0.99773,4,3062.629229
-0.981724,15,3066.672035
-0.990835,10,3069.335446
-0.992582,8,3071.49195
-1.0,1,3071.777016
-0.996479,5,3073.106994
-0.997446,3,3073.89442
-0.9917,8,3076.077181
-0.989108,9,3078.484447
-1.0,1,3078.756556
-0.986699,11,3081.71735
-0.99762,4,3082.80656
-0.99108,8,3084.939936
-0.9988,4,3086.020412
-1.0,1,3086.292859
-0.997369,3,3087.101537
-0.979878,18,3091.913302
-0.999009,2,3092.470635
-0.993545,6,3094.061178
-0.998086,4,3095.141985
-0.995689,5,3096.489214
-0.997617,3,3097.339588
-0.998473,2,3097.901194
-1.0,1,3098.187907
-0.998037,4,3099.27966
-0.984405,13,3102.77812
-0.995843,5,3104.178656
-0.992166,7,3106.075588
-0.993158,7,3107.947652
-0.99839,2,3108.503831
-0.985972,12,3111.732904
-0.980256,18,3116.580518
-0.990901,10,3119.277926
-0.996253,4,3120.388095
-0.995494,4,3121.460307
-0.995279,5,3122.825991
-0.984997,12,3126.084956
-0.987078,11,3129.124049
-0.986055,11,3132.227301
-0.98941,9,3134.878391
-0.988644,12,3138.283108
-0.996009,5,3139.713478
-0.996227,4,3140.857093
-0.995811,6,3142.625473
-0.990367,8,3145.024773
-0.978619,17,3150.100244
-0.99004,8,3152.377876
-0.989704,8,3155.202539
-0.994006,7,3157.286715
-0.988685,9,3159.87837
-0.993748,6,3161.762578
-0.992034,9,3164.715119
-0.988456,10,3167.755402
-0.989949,9,3170.408351
-0.996501,4,3171.54178
-0.995338,6,3173.272859
-0.993212,8,3175.64193
-0.991134,7,3177.749345
-0.996322,4,3178.934199
-0.997328,3,3179.837439
-1.0,1,3180.134953
-1.0,1,3180.420732
-0.996348,4,3181.542289
-0.984132,13,3185.200876
-0.995577,7,3187.232344
-0.996208,5,3188.607926
-0.997027,5,3189.977107
-0.991472,9,3192.429693
-0.984526,13,3195.887273
-1.0,1,3196.158505
-0.998306,3,3196.966631
-0.995302,5,3198.288553
-0.993791,6,3199.895514
-0.994575,5,3201.214176
-0.99066,10,3203.887092
-0.998906,3,3204.700196
-0.972657,25,3211.404782
-0.994263,6,3213.020058
-0.991274,8,3215.150087
-0.996827,4,3216.207993
-0.992514,8,3218.371597
-0.98537,11,3221.376105
-1.0,1,3221.646958
-0.987909,10,3224.315724
-0.997042,3,3225.12305
-0.990867,10,3227.831078
-0.991564,7,3229.725957
-0.990822,8,3231.883945
-0.987701,11,3234.82558
-0.997528,3,3235.646975
-0.987898,11,3238.598786
-0.997736,4,3239.663028
-1.0,1,3239.938314
-0.99676,4,3241.004239
-1.0,1,3241.283543
-0.993926,6,3242.923529
-0.994692,6,3244.546714
-0.99146,8,3246.713818
-0.994707,5,3248.056077
-0.991216,8,3250.224822
-0.983698,15,3254.21936
-1.0,1,3254.486019
-0.989606,10,3257.165408
-0.996639,4,3258.222286
-0.998497,2,3258.758125
-0.990566,8,3260.886298
-0.996246,5,3262.24622
-0.996774,4,3263.322746
-0.979298,17,3267.918623
-0.995789,5,3269.256067
-0.997676,3,3270.080747
-0.99841,2,3270.636657
-0.982775,14,3274.436723
-0.991793,8,3276.588362
-0.998465,3,3277.385435
-0.995169,5,3278.726308
-0.996046,4,3279.806602
-0.990615,8,3281.925799
-1.0,1,3282.19646
-0.993078,6,3283.82651
-0.994272,6,3285.432777
-0.984457,13,3288.899987
-0.99075,8,3291.028713
-0.993791,8,3293.19873
-0.974879,19,3298.285843
-0.98889,11,3301.181238
-0.997424,4,3302.272083
-0.999047,2,3302.812797
-0.978251,17,3307.418523
-0.993838,5,3308.778577
-0.995952,5,3310.135836
-0.998523,2,3310.666294
-0.993952,6,3312.314186
-0.997126,4,3313.363116
-0.994007,6,3314.978039
-0.986421,11,3317.927198
-0.998624,2,3318.475836
-0.988225,10,3321.182176
-0.986974,12,3324.373896
-0.998418,3,3325.184394
-0.98657,11,3328.127498
-0.989982,9,3330.508448
-0.991247,9,3332.944815
-0.992088,8,3335.066641
-0.992501,6,3336.694195
-0.992727,6,3338.325819
-0.980678,22,3344.19879
-1.0,1,3344.482844
-1.0,1,3344.783517
-0.997035,3,3345.584101
-0.998678,3,3346.413219
-1.0,1,3346.679974
-0.991375,7,3348.57397
-0.993135,7,3350.45293
-0.997449,3,3351.258239
-0.996849,9,3353.694025
-1.0,1,3353.975301
-1.0,1,3354.250563
-0.997828,4,3355.355566
-0.991864,8,3357.517902
-0.992073,7,3359.460832
-0.991241,7,3361.403075
-0.992711,8,3363.597619
-0.990784,8,3365.835312
-0.991814,9,3368.319582
-0.998264,4,3369.431554
-0.995455,6,3371.081356
-0.998442,2,3371.633666
-0.97901,18,3376.443268
-0.990418,9,3382.909877
-0.981543,15,3386.948488
-0.994604,5,3388.30461
-0.998444,2,3388.850762
-1.0,1,3389.127039
-0.997521,4,3390.212076
-0.978081,17,3394.813827
-0.991967,7,3396.743622
-0.994578,5,3398.11384
-0.994718,7,3400.009317
-0.985662,12,3403.37734
-1.0,1,3403.666791
-0.985707,12,3407.003368
-0.996363,4,3408.1137
-0.977489,18,3413.086133
-0.998794,2,3413.634236
-0.99506,5,3415.059746
-0.983261,15,3419.248503
-0.98766,10,3422.014683
-0.991869,7,3423.961465
-0.988442,10,3426.669054
-0.993954,5,3428.163703
-0.99148,8,3430.364353
-0.991837,7,3432.252161
-0.987596,10,3435.561732
-0.995218,5,3436.91386
-0.996474,4,3438.029164
-0.996701,4,3439.151233
-0.996546,4,3440.259575
-0.993427,6,3442.04003
-0.989127,10,3444.729599
-0.993423,8,3446.901349
-0.993993,5,3448.270468
-0.99437,6,3449.889292
-0.999031,2,3450.461832
-0.996219,4,3451.526411
-0.998618,2,3452.045753
-1.0,1,3452.317532
-1.0,1,3452.589176
-0.993758,6,3454.182599
-1.0,1,3454.452124
-0.990316,10,3457.125187
-0.9966,4,3458.212576
-0.991411,8,3460.371524
-0.99023,8,3462.572891
-0.992975,6,3464.183826
-0.999036,2,3464.726885
-0.981116,16,3468.981038
-1.0,1,3469.267997
-0.997927,4,3470.340573
-0.982392,14,3474.111511
-0.996349,4,3475.184029
-0.993873,6,3476.805854
-0.992777,6,3478.40681
-0.967913,37,3488.208545
-0.994673,6,3489.827024
-0.997245,4,3490.884001
-0.985347,11,3493.867848
-0.992709,6,3495.500459
-0.981659,14,3499.236557
-0.993617,6,3500.814138
-0.983348,14,3504.573953
-0.988048,10,3507.269932
-0.991112,8,3509.401429
-0.998522,4,3510.479051
-0.989295,11,3513.386974
-0.992885,6,3514.989013
-0.993682,6,3516.581797
-0.996344,5,3517.92798
-0.988868,8,3520.096633
-0.998416,3,3520.903995
-0.990879,8,3523.03861
-0.990005,8,3525.173326
-0.979291,17,3529.689038
-0.984083,15,3533.671155
-0.991846,7,3535.530684
-0.978023,19,3540.644881
-0.986032,13,3544.166567
-0.993003,7,3546.035555
-0.984701,13,3549.53182
-0.994326,6,3551.165626
-0.987002,13,3554.614327
-0.991671,7,3556.545082
-0.985846,11,3559.492476
-0.989476,8,3561.634385
-0.989958,8,3563.796183
-1.0,1,3564.074517
-0.975838,20,3569.491577
-0.994063,6,3571.186964
-0.990121,9,3573.715597
-0.997904,4,3574.852764
-0.995772,5,3576.290298
-0.984961,13,3580.048826
-0.99021,8,3582.385088
-0.998424,2,3582.992403
-0.989109,9,3585.723595
-0.997565,14,3589.898978
-0.996036,4,3591.135803
-0.980947,15,3595.580251
-0.982177,14,3599.707549
-0.993279,6,3601.451854
-0.985438,12,3605.010165
-0.991112,8,3607.455334
-0.998812,3,3608.379509
-0.992481,7,3610.466781
-0.992347,7,3612.53343
-0.988779,10,3615.481969
-0.996607,5,3616.963996
-0.990506,8,3619.363567
-0.990728,9,3622.049884
-0.976902,17,3626.911057
-0.994508,5,3628.317753
-0.983049,13,3631.919517
-1.0,1,3632.200011
-0.988646,9,3634.69085
-0.979939,16,3638.966972
-0.989041,10,3641.598944
-0.974155,20,3646.888099
-0.989778,11,3649.80797
-0.995719,5,3651.150581
-0.998289,3,3651.935449
-0.989767,9,3654.366217
-1.0,1,3654.64408
-0.999016,3,3655.44672
-0.981376,17,3659.927859
-0.998492,2,3660.494181
-0.983369,12,3663.676995
-0.997554,4,3664.748028
-0.993137,6,3666.348062
-0.992936,7,3668.251983
-0.997987,4,3669.321148
-0.995694,5,3670.643512
-0.995001,5,3672.009028
-0.994979,6,3673.622087
-0.980943,14,3677.290794
-0.991103,10,3679.936656
-0.996973,4,3681.004407
-0.979061,25,3687.674992
-0.988641,9,3690.070064
-0.990041,9,3692.454222
-0.992395,7,3694.315432
-0.99683,5,3695.660493
-0.987085,12,3698.924606
-0.996602,4,3699.985875
-0.9887,10,3702.710502
-0.988524,9,3705.124444
-0.990247,8,3707.257197
-0.991748,8,3709.392756
-0.997972,3,3710.193807
-0.989142,9,3712.611931
-0.98918,9,3714.997231
-0.995365,5,3716.337342
-0.984625,13,3719.805889
-0.989545,8,3721.938805
-0.989865,8,3724.048423
-0.991819,7,3725.928101
-0.993422,6,3727.514844
-0.986733,13,3731.052081
-0.979936,16,3735.318799
-0.983086,13,3738.811372
-1.0,1,3739.077696
-1.0,1,3739.349762
-0.988865,12,3742.612623
-0.998378,2,3743.149222
-0.988907,10,3745.805369
-0.995788,5,3747.145913
-0.998252,3,3747.957894
-0.991467,7,3749.818483
-0.988704,10,3752.531929
-0.992361,6,3754.136735
-0.986804,11,3757.08703
-0.996132,5,3758.456869
-0.980757,16,3762.729302
-0.998505,3,3763.548179
-1.0,1,3763.820068
-0.989365,9,3766.242805
-0.99485,6,3767.85219
-0.998944,4,3768.929771
-0.997062,4,3769.999347
-0.996707,4,3771.090508
-0.988091,10,3773.784237
-0.990263,8,3775.916723
-0.990022,9,3778.37737
-0.998826,2,3778.915323
-0.996349,4,3780.007043
-0.997821,3,3780.813549
-0.99437,6,3782.403246
-0.99724,5,3783.782356
-0.97679,19,3788.894993
-0.999011,2,3789.424858
-0.97398,22,3795.313287
-0.987546,11,3798.261506
-0.982109,16,3802.522777
-0.995783,4,3803.617504
-0.997038,3,3804.444201
-0.993937,6,3806.032756
-0.96262,29,3813.805345
-0.976924,20,3819.319434
-0.986917,14,3823.260624
-0.99207,7,3825.272033
-0.998409,2,3825.84263
-0.989461,9,3828.408514
-0.998843,3,3829.26955
-0.981919,16,3833.873763
-0.993636,8,3836.332581
-0.997134,3,3837.255044
-0.993294,6,3839.029588
-0.991412,7,3841.164126
-0.995735,5,3842.669921
-0.984605,13,3846.510117
-0.992143,6,3848.31923
-0.994126,6,3850.098766
-0.99782,4,3851.309703
-0.998594,2,3851.930555
-0.988044,10,3854.850477
-0.998297,4,3856.025127
-0.993174,6,3857.810033
-0.993739,5,3859.326165
-0.990357,9,3861.982538
-0.993418,6,3863.797364
-0.999009,2,3864.565933
-0.990804,8,3866.980902
-0.984834,12,3870.417275
-1.0,1,3870.70409
-0.998024,4,3871.837711
-0.989087,10,3874.811556
-0.997278,3,3875.700378
-0.987934,10,3878.60091
-0.98465,12,3881.997884
-0.983332,13,3885.651113
-0.998998,2,3886.208421
-0.99508,5,3887.605268
-1.0,1,3887.899289
-0.998208,3,3888.715867
-0.994186,5,3890.051605
-1.0,1,3890.340427
-0.993439,8,3892.519427
-0.992021,7,3894.36272
-0.989997,9,3896.74171
-0.991374,9,3899.087226
-0.993073,8,3901.181538
-0.984315,14,3904.883586
-0.996028,4,3905.971585
-0.988803,9,3908.352406
-0.991253,7,3910.223495
-0.988043,11,3913.129197
-0.97917,16,3917.384479
-0.995831,5,3918.724396
-0.987998,10,3921.417731
-0.998623,3,3922.208315
-0.994219,5,3923.528512
-0.987567,11,3926.432777
-0.986797,11,3929.340771
-0.997644,3,3930.15773
-0.988573,11,3933.099757
-0.987916,10,3935.80132
-0.987039,10,3938.470829
-0.998453,2,3939.022303
-0.985507,11,3941.964658
-0.981347,15,3945.934763
-0.998344,4,3947.012387
-0.994464,5,3948.387488
-0.997417,3,3949.225617
-0.995013,5,3950.529354
-0.987464,9,3952.953395
-0.989592,8,3955.105527
-0.979623,15,3959.163133
-0.995591,5,3960.51546
-0.990148,9,3962.918127
-0.98322,15,3966.941577
-0.982373,14,3970.701375
-0.983304,14,3974.477415
-1.0,1,3974.768159
-0.983869,14,3978.465725
-0.977164,17,3983.071654
-0.98509,13,3986.535559
-0.991352,9,3988.957518
-0.985725,14,3992.718484
-0.993189,8,3994.848314
-0.987665,10,3997.528837
-0.991882,7,3999.408742
-0.987359,12,4002.6291
-0.990912,7,4004.475467
-0.989153,10,4007.129314
-0.985711,11,4010.072969
-0.997222,3,4010.871884
-0.98243,16,4015.119174
-0.992528,6,4016.720696
-0.988668,9,4019.10355
-0.995792,4,4020.186859
-1.0,1,4020.484633
-0.996881,3,4021.313227
-0.98744,11,4024.252484
-0.991887,7,4026.130455
-0.992873,7,4027.991641
-0.964183,33,4038.45024
-0.996409,4,4039.652085
-0.975597,21,4052.617716
-0.994191,6,4058.892563
-1.0,1,4060.01036
-0.997951,4,4064.291914
-0.982946,13,4077.802475
-0.980776,15,4093.403838
-0.984483,13,4107.188454
-0.984706,14,4122.692676
-1.0,1,4123.810819
-0.997098,5,4129.098395
-0.987791,10,4139.560039
-0.995854,6,4146.061004
-0.997326,3,4149.25526
-1.0,1,4150.31732
-0.994335,5,4155.546631
-0.997867,4,4159.720516
-0.998395,4,4164.087287
-0.984329,12,4172.36028
-0.978501,19,4177.20784
-0.988781,9,4179.528582
-0.996886,4,4180.57408
-0.998403,2,4181.081278
-0.996288,5,4182.369793
-1.0,1,4182.642521
-0.996234,5,4183.927469
-0.987897,10,4186.500141
-0.99577,4,4187.547639
-0.988369,13,4190.964821
-0.996009,4,4191.999752
-0.965546,37,4201.696687
-0.989749,9,4204.014427
-0.995397,5,4205.338763
-0.985783,11,4208.256282
-0.991921,7,4210.103225
-0.977398,16,4214.324637
-0.981755,15,4218.285597
-0.972371,24,4224.6716
-0.996426,4,4225.743441
-0.985657,14,4229.427482
-0.984911,12,4232.609224
-1.0,1,4232.895411
-0.997244,4,4233.968066
-0.98467,14,4237.709062
-0.989365,8,4239.820606
-0.998623,2,4240.359024
-0.994734,5,4241.711939
-0.969497,28,4249.151751
-0.981887,14,4252.894875
-0.98482,12,4256.078627
-0.975303,18,4260.8099
-0.980432,16,4265.084022
-1.0,1,4265.365712
-0.991247,7,4267.20422
-0.990814,7,4269.055084
-0.997916,4,4270.118502
-0.985104,14,4273.851476
-0.993582,7,4275.709934
-0.994248,5,4277.028397
-0.995579,4,4278.089954
-0.984435,13,4281.524171
-0.988307,9,4283.931874
-0.997194,3,4284.753713
-0.988292,10,4287.406622
-0.995595,5,4288.771712
-0.989503,11,4291.681519
-0.996109,4,4292.730363
-0.998033,3,4293.528342
-0.993816,8,4295.663971
-0.990532,10,4298.361787
-0.981319,18,4303.121278
-1.0,1,4303.40936
-0.999046,2,4303.94251
-0.998554,2,4304.49118
-0.994053,5,4305.827291
-0.993041,6,4307.450632
-0.986698,11,4310.391332
-0.998072,3,4311.22263
-0.995907,5,4312.567946
-0.967164,30,4320.60835
-0.985581,12,4323.79743
-0.996559,5,4325.148874
-0.990283,9,4327.583509
-0.988547,9,4329.976489
-0.993651,6,4331.597967
-0.97668,20,4336.932096
-0.993882,6,4338.537912
-0.989749,9,4340.948072
-0.981616,15,4344.959585
-0.992532,7,4346.835
-0.993067,6,4348.438861
-0.973663,22,4354.415212
-0.997597,3,4355.253117
-0.993136,6,4356.897621
-0.989896,10,4359.561214
-0.978634,17,4364.140278
-0.98552,12,4367.325432
-0.995046,8,4369.43046
-0.973453,19,4374.569666
-0.981109,15,4378.601761
-0.997816,3,4379.399561
-0.979939,16,4383.651848
-0.991237,7,4385.517418
-0.984889,13,4388.997251
-1.0,1,4389.277013
-0.995205,5,4390.613428
-0.976545,18,4395.422307
-0.996629,5,4396.773659
-0.98734,10,4399.426657
-0.998508,2,4399.966106
-0.995478,4,4401.02566
-0.982316,16,4405.32896
-0.997768,3,4406.139856
-1.0,1,4406.412025
-0.989989,8,4408.568934
-0.983041,14,4412.330113
-0.975552,19,4417.425073
-0.994037,7,4419.316546
-0.988005,11,4422.259497
-0.99283,6,4423.847863
-0.983862,15,4428.044645
-0.998543,5,4429.447231
-0.979365,17,4434.146508
-0.9651,37,4444.54635
-0.992056,7,4446.4973
-0.99694,5,4447.872415
-0.994336,5,4449.207517
-0.99361,6,4450.865446
-0.996434,4,4451.972935
-0.992421,8,4454.130198
-0.984266,16,4458.431406
-0.997487,3,4459.227185
-0.995995,5,4460.565233
-0.983597,13,4464.080058
-0.978284,16,4468.345962
-0.991923,7,4470.349583
-0.975351,18,4475.999704
-0.998943,2,4476.599725
-0.999018,2,4477.214674
-0.989021,9,4479.91408
-0.998771,2,4480.540857
-0.999027,3,4481.474803
-0.986597,12,4485.096483
-0.989375,10,4488.110731
-0.994932,5,4489.60073
-0.998786,2,4490.194384
-0.997587,5,4491.690599
-0.984785,14,4495.901
-0.992056,8,4498.310022
-0.991937,10,4501.32363
-0.98254,15,4506.031933
-0.993113,7,4508.28885
-0.985824,11,4511.713732
-1.0,1,4512.016444
-0.998325,3,4512.943727
-0.988383,11,4517.135226
-0.992338,7,4519.190935
-0.998454,2,4519.792249
-1.0,1,4520.108729
-0.990518,8,4522.673217
-0.992231,7,4524.749884
-0.992418,7,4527.692291
-0.995056,5,4529.156046
-0.997487,4,4530.29907
-0.990402,8,4532.561976
-0.999015,3,4533.429921
-0.987803,10,4536.21953
-0.987101,12,4539.487098
-0.99634,4,4540.58775
-0.998424,4,4541.679544
-0.997737,3,4542.522887
-1.0,1,4542.801418
-0.984799,14,4546.531576
-0.98289,15,4550.499847
-0.975649,21,4556.096251
-0.974036,20,4561.390029
-0.989671,9,4563.78856
-0.986747,12,4566.981359
-1.0,1,4567.249747
-0.998992,3,4568.058785
-0.988903,9,4570.452354
-0.988587,10,4573.089566
-0.996181,5,4574.44521
-0.994518,6,4576.081892
-0.977946,19,4581.140518
-0.99901,3,4581.957406
-0.990211,8,4584.078114
-0.998041,3,4584.896105
-1.0,1,4585.177509
-0.997818,4,4586.238886
-0.99902,4,4587.32663
-0.989504,9,4589.712435
-0.972412,23,4595.892466
-0.988406,9,4598.342695
-0.995883,4,4602.936545
-0.98766,10,4605.641284
-0.993491,6,4607.231314
-0.995004,5,4608.598663
-0.98932,9,4610.997175
-0.99071,8,4613.147857
-0.989618,9,4615.596044
-0.994734,5,4616.934724
-0.992268,7,4618.799539
-0.99227,7,4620.660449
-0.982399,14,4624.517533
-0.996578,4,4625.587312
-0.97619,18,4630.412961
-0.987645,10,4633.067102
-0.981562,15,4637.441763
-0.978898,18,4642.260284
-0.991438,7,4644.12701
-0.98206,14,4647.861378
-0.99362,7,4649.724354
-0.98402,12,4652.947488
-0.973384,25,4659.524287
-0.992606,6,4661.102415
-0.985876,13,4664.648686
-0.978331,16,4669.283735
-0.983505,14,4673.336468
-0.997747,4,4674.549463
-0.981457,14,4678.683458
-0.986131,13,4682.57244
-0.987722,10,4685.668427
-0.958713,35,4696.23737
-0.97346,21,4702.485797
-0.993109,7,4704.518265
-0.986931,11,4707.68855
-0.990596,8,4709.959576
-1.0,1,4710.253161
-1.0,1,4710.536886
-0.98387,14,4714.477476
-0.94395,55,4729.406147
-0.993056,6,4730.999626
-1.0,1,4731.279482
-0.99139,8,4733.369539
-0.988483,10,4736.037328
-0.992963,7,4737.91249
-0.975636,19,4742.949115
-0.997846,4,4744.031985
-0.979664,17,4748.583747
-0.987696,10,4751.279276
-0.981361,15,4755.282698
-0.995455,4,4756.356453
-0.998563,3,4757.171169
-0.994818,7,4759.032441
-0.996378,4,4760.105214
-0.973683,19,4765.189445
-0.987776,10,4767.855536
-0.994051,6,4769.496295
-1.0,1,4769.785206
-0.988246,9,4772.174585
-0.978294,19,4777.266439
-0.992407,6,4778.859405
-0.988733,10,4781.541754
-0.954935,39,4791.935861
-0.995226,5,4793.281993
-0.983697,12,4796.464931
-0.987065,10,4799.150448
-0.982563,14,4802.893232
-0.982268,15,4806.921185
-0.988207,9,4809.336365
-1.0,1,4809.612119
-0.992263,9,4812.030721
-0.998487,2,4812.586737
-0.986428,11,4815.551781
-1.0,1,4815.828747
-0.995025,5,4817.159244
-0.990964,8,4819.270961
-0.994962,6,4820.877064
-0.983682,13,4824.362122
-0.96737,26,4831.395109
-0.978438,17,4836.14169
-0.99608,4,4837.410132
-0.976377,21,4843.666607
-0.996212,4,4844.864079
-0.987159,11,4848.216381
-0.989937,8,4850.582752
-0.989624,9,4853.28961
-0.994506,5,4854.770025
-0.996189,5,4856.265716
-0.991808,7,4858.351841
-0.98959,9,4861.069686
-0.997003,4,4862.265993
-0.994369,5,4863.74285
-0.977591,16,4868.876977
-0.991315,8,4871.275245
-0.983248,15,4875.731966
-0.982698,15,4880.204923
-0.988387,10,4883.20089
-0.99055,7,4885.288772
-0.967715,25,4892.638183
-0.990899,8,4894.945481
-0.994157,6,4896.669928
-0.981599,16,4901.213475
-0.986669,10,4903.883211
-1.0,1,4904.156737
-0.997166,5,4905.507373
-0.983382,12,4908.661398
-0.991384,7,4910.509775
-0.995932,5,4911.821751
-0.984955,13,4915.249975
-0.994328,6,4916.845666
-0.998132,3,4917.640517
-0.998692,4,4918.703108
-0.988461,9,4921.123874
-0.996012,5,4922.445998
-0.993414,6,4924.05095
-0.994815,6,4925.655896
-0.995783,4,4926.728349
-0.997331,4,4927.793992
-0.960044,35,4937.138535
-0.997748,3,4937.943551
-0.992118,7,4939.805893
-0.954962,41,4950.862952
-0.997939,3,4951.690585
-0.984947,13,4955.179172
-0.993448,7,4957.040814
-0.989773,8,4959.187366
-0.981618,15,4963.213729
-0.991243,9,4965.724449
-0.988539,10,4968.494222
-0.979406,19,4973.684043
-0.996655,5,4975.030159
-0.982515,14,4978.814848
-0.992341,6,4980.441533
-0.984892,13,4983.937255
-0.971276,24,4990.400189
-0.978309,18,4995.209214
-0.996148,5,4996.53207
-0.996676,4,4997.608217
-0.996824,5,4998.941036
-0.992902,6,5000.542589
-0.992632,7,5002.462048
-0.991401,7,5004.448253
-0.960125,33,5014.377228
-0.992376,8,5016.842983
-0.966494,28,5025.27422
-0.979677,17,5030.665449
-0.978277,18,5036.271686
-0.990877,8,5038.874404
-0.991732,7,5041.044305
-0.985273,13,5045.055228
-0.992866,6,5046.939904
-0.991447,8,5049.442789
-0.989209,10,5052.528448
-0.982066,15,5057.105142
-0.990218,8,5059.555301
-0.985575,11,5062.954176
-0.988806,10,5065.959625
-0.994134,6,5067.820051
-0.99868,4,5069.080984
-0.982205,13,5073.044944
-0.988601,10,5076.084324
-0.995444,5,5077.571504
-0.990746,8,5079.948558
-0.994445,7,5082.070976
-0.978456,20,5088.267454
-0.998204,3,5089.357007
-0.988259,10,5092.626442
-0.997076,4,5093.926178
-0.995477,5,5095.468868
-0.98927,10,5098.396717
-0.99722,3,5099.316497
-0.961842,30,5108.824892
-0.990911,8,5111.250119
-1.0,1,5111.559616
-0.977416,16,5116.29748
-0.989997,8,5118.661036
-0.96939,24,5125.834294
-0.998999,2,5126.435475
-0.981602,15,5130.86948
-0.98853,10,5133.825955
-0.986378,11,5137.093558
-0.996258,6,5138.856439
-0.995586,5,5140.343973
-0.978073,19,5145.979404
-0.994622,5,5147.512388
-0.998215,4,5148.723163
-0.998265,4,5149.944568
-0.977155,20,5155.864643
-0.977254,16,5160.651344
-0.985476,12,5164.200725
-0.990231,9,5166.911212
-0.99171,7,5169.042358
-0.995551,5,5170.562396
-1.0,1,5170.855552
-0.992323,9,5173.549777
-0.968868,27,5181.629793
-0.998386,4,5182.843137
-0.991408,7,5184.877537
-0.973732,21,5191.149286
-0.983503,12,5194.701603
-0.988965,9,5197.394128
-0.990164,9,5200.06829
-0.998244,4,5201.236063
-0.998998,2,5201.817734
-0.991511,7,5203.946503
-0.981976,14,5208.086574
-0.996162,5,5209.550396
-0.981387,17,5214.602266
-0.961373,33,5224.471683
-0.998745,4,5225.642021
-0.941679,62,5245.519798
-0.991278,7,5247.586943
-0.991082,9,5250.396156
-0.982832,16,5255.065657
-0.987229,10,5258.27415
-0.923187,90,5285.243307
-0.988514,10,5288.596941
-0.997559,4,5289.795596
-0.987503,11,5293.129576
-0.986009,11,5296.412691
-0.995688,4,5297.585121
-0.986889,10,5300.577482
-0.98589,11,5303.860285
-0.992343,7,5305.94689
-0.996059,4,5307.142373
-0.97454,20,5313.197929
-0.972967,25,5320.710545
-0.98433,13,5324.538876
