#{"t_start": 1774356949.3669596, "env_id": "None"}
r,l,t
-0.994316,6,1267.250181
-0.995692,5,1268.61933
-0.998971,3,1269.428235
-0.995212,5,1270.788631
-0.989737,8,1272.955778
-0.997354,4,1274.00686
-0.998043,3,1274.833722
-0.997913,3,1275.638734
-1.0,1,1275.921552
-0.997053,3,1276.753834
-0.989468,8,1278.883901
-0.997339,3,1279.699743
-1.0,1,1279.971801
-0.990007,10,1282.645891
-0.998458,2,1283.169486
-0.997165,4,1284.25762
-0.995969,4,1285.352731
-0.996907,4,1286.434555
-0.991983,8,1288.534967
-0.996263,4,1289.620652
-1.0,1,1289.890763
-0.995824,5,1291.209263
-0.997337,3,1292.00982
-0.996852,3,1292.823012
-0.99736,4,1293.918401
-0.999033,2,1294.461032
-0.997379,11,1297.363495
-0.989939,10,1300.051008
-0.996358,4,1301.141654
-0.994931,6,1302.769109
-1.0,1,1303.038092
-0.998232,4,1304.129622
-1.0,1,1304.426415
-0.9949,5,1305.761212
-0.990881,8,1307.955047
-0.998639,2,1308.512329
-1.0,1,1308.791235
-0.997862,3,1309.610997
-0.997574,3,1310.405364
-1.0,1,1310.674546
-0.986448,11,1313.604407
-0.997479,3,1314.413771
-1.0,1,1314.698068
-0.997502,4,1315.768184
-0.992346,8,1317.92132
-0.996901,4,1318.98335
-0.99751,5,1320.357421
-1.0,1,1320.634205
-0.990097,9,1323.067994
-0.995787,4,1324.130427
-0.999026,2,1324.665593
-0.994636,8,1326.812624
-0.996058,4,1327.930954
-0.995797,4,1329.023508
-0.997927,4,1330.103161
-0.991578,7,1332.022277
-0.99852,2,1332.557184
-0.998418,2,1333.087116
-0.997143,3,1333.89616
-0.995238,6,1335.482627
-0.996957,4,1336.582411
-0.990561,8,1338.712769
-1.0,1,1338.975803
-1.0,1,1339.246904
-0.998582,2,1339.806753
-0.995021,5,1341.104397
-0.993008,6,1342.724776
-0.996004,4,1343.849963
-1.0,1,1344.112256
-0.994398,7,1345.990034
-0.99602,5,1347.349493
-0.990712,8,1349.472408
-0.989197,10,1352.143031
-0.984788,11,1355.08124
-0.995333,5,1356.465532
-0.996234,4,1357.522088
-0.999006,3,1358.316127
-0.995759,4,1359.415097
-0.995997,6,1361.008992
-0.998998,2,1361.554516
-0.992221,6,1363.161698
-0.998503,2,1363.695575
-0.998998,2,1364.247049
-0.990601,9,1366.660374
-0.996578,5,1368.006244
-0.995952,5,1369.325722
-0.99052,8,1371.460522
-0.990618,7,1373.358246
-0.99558,4,1374.418754
-0.991338,8,1376.568123
-0.998115,3,1377.381958
-1.0,1,1377.66777
-0.993535,6,1379.278414
-0.99721,3,1380.082653
-0.990411,7,1381.931736
-0.997272,3,1382.730698
-0.989846,9,1385.100142
-0.991129,8,1387.265099
-1.0,1,1387.548373
-0.998479,2,1388.099049
-0.996129,4,1389.179139
-1.0,1,1389.448916
-0.993904,13,1392.961598
-0.990501,7,1394.827587
-0.991502,7,1396.684555
-0.994569,5,1398.029692
-0.999044,2,1398.556774
-0.997238,3,1399.361443
-0.9959,4,1400.425949
-0.998385,2,1400.98137
-0.997419,3,1401.784575
-0.995861,5,1403.134592
-0.995483,8,1405.299444
-0.996182,4,1406.399637
-0.998842,2,1406.941265
-0.99375,6,1408.541494
-0.995046,5,1409.885974
-0.994969,5,1411.244013
-0.995123,4,1412.346942
-0.99385,6,1413.965822
-1.0,1,1414.23581
-0.990159,9,1416.657451
-0.9924,7,1418.550275
-1.0,1,1418.839324
-1.0,1,1419.110353
-0.992294,7,1420.984534
-0.99448,5,1422.340192
-0.992521,8,1424.482535
-1.0,1,1424.769082
-0.999009,2,1425.291548
-0.99091,8,1427.434598
-1.0,1,1427.710435
-1.0,1,1427.982165
-0.993056,6,1429.561971
-0.988941,9,1431.978048
-0.997249,4,1433.056603
-0.990256,8,1435.184525
-0.996302,4,1436.28308
-0.994261,5,1437.615297
-0.995057,5,1438.972409
-0.992204,7,1440.849718
-0.99352,6,1442.457942
-0.997343,4,1443.549984
-0.99834,3,1444.358009
-0.99258,7,1446.25254
-0.989345,9,1448.678396
-0.993096,7,1450.568264
-0.992255,7,1452.434232
-0.992301,8,1454.583126
-1.0,1,1454.849837
-0.998563,4,1455.925427
-0.990681,9,1458.349955
-0.995632,4,1459.399332
-0.999012,2,1459.938655
-0.998737,4,1461.013416
-0.997986,4,1462.107325
-0.977538,18,1466.920083
-0.982674,13,1470.439182
-0.995027,5,1471.808517
-0.998406,2,1472.341064
-0.99587,4,1473.471038
-0.99901,2,1473.995882
-0.990642,8,1476.145972
-0.985807,11,1479.088453
-0.995779,4,1480.175179
-0.991158,8,1482.299737
-0.994893,5,1483.659419
-0.997409,4,1484.739405
-0.999003,2,1485.2903
-0.997862,4,1486.38988
-0.993259,7,1488.293819
-0.998934,2,1488.826152
-0.998568,3,1489.634402
-0.997582,4,1490.705468
-0.986378,12,1493.922195
-0.996996,3,1494.750946
-0.998628,3,1495.572662
-1.0,1,1495.860384
-0.993166,6,1497.464869
-0.991279,7,1499.339993
-0.998616,4,1500.419752
-0.996901,3,1501.236039
-0.997182,3,1502.033656
-0.994815,5,1503.365734
-0.998577,2,1503.905918
-0.997859,4,1504.966082
-0.994931,5,1506.335235
-0.996924,3,1507.129459
-0.997921,3,1507.952278
-0.997995,4,1509.000818
-1.0,1,1509.291885
-0.99589,4,1510.387459
-0.995157,5,1511.7406
-0.995426,4,1512.817699
-0.987374,10,1515.527258
-0.996387,6,1517.126863
-0.998271,3,1517.949628
-0.997128,4,1519.00738
-0.992265,7,1520.895602
-0.992345,6,1522.518213
-0.998263,3,1523.335994
-0.987994,9,1525.752986
-0.998858,3,1526.550771
-0.998541,2,1527.092152
-0.99631,4,1528.154975
-0.98518,12,1531.392173
-0.987396,12,1534.593348
-0.999029,2,1535.135027
-0.999011,2,1535.689622
-0.993789,6,1537.300191
-0.995582,5,1538.624583
-0.991992,10,1541.320892
-0.997542,3,1542.173791
-0.998538,2,1542.707485
-0.994361,5,1544.024398
-0.984536,12,1547.206112
-1.0,1,1547.484972
-0.99786,3,1548.284423
-0.997637,3,1549.099771
-0.997296,4,1550.167968
-0.998583,2,1550.699419
-0.995225,4,1551.777738
-0.993815,6,1553.389431
-0.998525,2,1553.923604
-1.0,1,1554.194025
-0.989529,8,1556.332212
-0.985926,12,1559.525844
-0.992823,6,1561.176397
-0.99411,6,1562.776672
-0.990852,11,1565.69243
-1.0,1,1565.963649
-0.991391,7,1567.871351
-0.995685,5,1569.240819
-0.985457,11,1572.160971
-0.988404,13,1575.655589
-0.999047,4,1576.728904
-0.994566,6,1578.36721
-0.99084,9,1580.753174
-0.986561,12,1583.915071
-0.993545,6,1585.530492
-0.997652,4,1586.60043
-0.997456,3,1587.423996
-0.996621,4,1588.501509
-0.993049,6,1590.112046
-0.999018,4,1591.188925
-0.995135,5,1592.564276
-0.997036,4,1593.61746
-0.991102,8,1595.760056
-0.981682,14,1599.489988
-0.999043,2,1600.024153
-0.998631,4,1601.087962
-0.988697,11,1604.05279
-0.992733,7,1605.938159
-0.99691,5,1607.271083
-0.999006,3,1608.088382
-0.989016,9,1610.506398
-0.993846,7,1612.369676
-0.995859,5,1613.713058
-0.998924,4,1614.801916
-0.993103,7,1616.676277
-0.997574,3,1617.496922
-0.996685,12,1620.706443
-0.988908,11,1623.638891
-0.992204,7,1625.513435
-0.998872,2,1626.075479
-1.0,1,1626.359917
-0.997845,3,1627.148583
-0.998622,2,1627.686563
-0.997805,3,1628.477144
-0.999046,2,1629.017324
-0.992646,6,1630.624143
-0.997669,5,1631.973486
-0.990522,9,1634.750726
-0.997569,3,1635.550194
-0.997214,3,1636.391215
-0.998173,3,1637.215396
-0.996703,4,1638.264997
-0.992362,6,1639.898829
-0.987654,11,1642.874506
-0.993923,5,1644.221022
-0.991566,8,1646.350403
-0.998653,2,1646.918181
-0.99854,2,1647.44237
-0.990261,10,1650.131047
-0.99558,13,1653.649089
-0.995896,4,1654.719796
-0.998068,4,1655.800166
-0.980612,17,1660.338125
-0.999026,3,1661.127275
-0.998998,2,1661.654599
-0.998543,2,1662.193463
-0.998506,2,1662.736879
-0.996284,5,1664.102205
-0.996946,4,1665.171845
-0.990975,7,1667.04628
-0.999029,3,1667.858683
-0.996241,4,1668.95135
-0.997935,4,1670.030966
-0.992066,8,1672.17254
-0.991075,8,1674.308081
-0.998679,2,1674.861604
-0.995561,4,1675.969251
-0.989553,8,1678.093173
-0.995797,5,1679.422261
-0.993565,7,1681.305657
-0.997851,4,1682.393315
-0.99861,5,1683.753593
-0.998334,3,1684.573249
-0.994399,5,1685.917105
-0.990851,7,1687.794441
-0.999026,3,1688.615621
-0.998594,2,1689.160139
-0.994441,5,1690.502906
-0.99289,7,1692.396828
-0.98595,13,1695.958402
-0.993079,7,1697.853716
-0.99768,3,1698.64077
-0.988436,9,1701.013088
-0.997759,5,1702.371419
-0.994766,5,1703.756819
-0.998454,2,1704.296516
-0.99679,4,1705.386003
-0.99859,4,1706.483115
-0.994644,6,1708.081144
-0.98904,9,1710.530831
-0.990424,9,1712.981951
-0.997578,4,1714.043477
-1.0,1,1714.315103
-0.993268,6,1715.945959
-0.999021,2,1716.506626
-0.986528,12,1719.714604
-0.996955,4,1720.788524
-0.994141,6,1722.397093
-0.982106,16,1726.653805
-0.999007,2,1727.209922
-0.991123,8,1729.337256
-0.986269,11,1732.292882
-1.0,1,1732.572763
-0.99891,2,1733.128356
-1.0,1,1733.401602
-0.998575,2,1733.943512
-0.9986,2,1734.465161
-0.998422,2,1735.010649
-0.995541,5,1736.357609
-0.988204,10,1739.036415
-0.995917,5,1740.369522
-0.991105,7,1742.229629
-0.984034,13,1745.713994
-0.994151,6,1747.33744
-0.998579,2,1747.88001
-0.994621,6,1749.495252
-0.993712,8,1751.633658
-0.993335,6,1753.249537
-0.986862,10,1755.935114
-0.988672,10,1758.625763
-0.997015,3,1759.424443
-0.991243,9,1761.856303
-0.9973,3,1762.664265
-0.990696,9,1765.100953
-0.986424,12,1768.327919
-0.997122,3,1769.164441
-0.991175,8,1771.271853
-0.997406,3,1772.095126
-1.0,1,1772.36791
-0.9948,6,1773.994689
-0.995986,4,1775.074211
-0.998597,2,1775.605905
-0.999047,2,1776.162686
-0.984754,13,1779.618032
-0.988024,13,1783.098956
-0.982238,15,1787.149194
-0.998589,2,1787.712171
-0.991123,7,1789.664881
-0.998183,4,1790.728981
-1.0,1,1791.017104
-0.993282,7,1792.916719
-0.978332,18,1797.763061
-0.996866,4,1798.847529
-1.0,1,1799.131827
-0.991178,8,1801.284123
-0.995431,5,1802.653836
-0.986265,12,1805.872627
-0.997362,3,1806.679564
-1.0,1,1806.964988
-0.977666,18,1811.846192
-0.993917,6,1813.479001
-0.989615,10,1816.196598
-0.996109,5,1817.546302
-0.985321,12,1820.80086
-0.998721,2,1821.326162
-0.999003,2,1821.883264
-0.994853,5,1823.218311
-0.996995,3,1824.028846
-1.0,1,1824.305146
-0.990112,9,1826.730804
-0.990793,9,1829.13541
-0.999012,2,1829.669562
-0.989938,9,1832.10357
-0.992363,6,1833.722105
-0.998998,2,1834.253166
-0.983077,14,1837.991942
-1.0,1,1838.262623
-0.998599,3,1839.076458
-1.0,1,1839.354444
-0.999041,2,1839.899192
-0.9977,3,1840.696554
-1.0,1,1840.966883
-0.984855,15,1844.984178
-0.998916,2,1845.526005
-0.998689,2,1846.096651
-0.998272,4,1847.138886
-0.994239,5,1848.49371
-0.997979,4,1849.564218
-0.993777,6,1851.181077
-0.994344,6,1852.799285
-0.999022,3,1853.606657
-0.999047,2,1854.15731
-0.99371,6,1855.725637
-0.995801,5,1857.101983
-0.999011,2,1857.671011
-0.998644,4,1858.757847
-0.99889,3,1859.585227
-0.984974,13,1863.094693
-0.997681,3,1863.935265
-0.995585,4,1865.011024
-0.990138,10,1867.680969
-0.985794,13,1871.222955
-0.99191,8,1873.374492
-0.999047,3,1874.182311
-0.995045,6,1875.774098
-0.99728,5,1877.13931
-0.989108,10,1879.845102
-0.992958,6,1881.461562
-0.999019,3,1882.263407
-0.998609,2,1882.807167
-0.999047,2,1883.343021
-0.998569,2,1883.881273
-0.994729,5,1885.221796
-0.996078,4,1886.291228
-0.991147,8,1888.429497
-1.0,1,1888.695436
-0.996258,4,1889.770639
-0.997969,3,1890.594166
-0.998999,2,1891.136241
-0.998338,3,1891.956475
-0.99279,6,1893.576721
-0.998806,3,1894.392796
-0.997099,3,1895.215914
-0.988592,9,1897.624527
-0.995188,6,1899.245632
-1.0,1,1899.510546
-0.995741,5,1900.83838
-0.996146,5,1902.188121
-0.998379,2,1902.729274
-1.0,1,1903.016363
-0.993618,6,1904.621439
-0.988484,9,1907.020425
-0.995909,4,1908.094621
-0.997422,3,1908.889893
-0.99901,2,1909.434577
-0.996506,4,1910.563436
-0.997694,3,1911.360912
-0.998624,3,1912.177899
-0.992125,8,1914.359295
-0.999023,3,1915.1674
-0.99121,8,1917.308345
-0.995606,4,1918.372753
-0.994315,5,1919.742287
-0.998875,4,1920.80324
-0.987364,10,1923.488266
-1.0,1,1923.768296
-0.999047,4,1924.862518
-0.995527,5,1926.206723
-0.989515,9,1928.625419
-0.999008,4,1929.717659
-0.993157,7,1931.55653
-0.993555,6,1933.169291
-0.979912,16,1937.454865
-0.997116,3,1938.268862
-0.996475,5,1939.607713
-0.98936,9,1942.034688
-0.998998,2,1942.564742
-0.998347,3,1943.372678
-0.991457,7,1945.242525
-0.993176,7,1947.134878
-0.997506,4,1948.205767
-1.0,1,1948.474597
-0.997243,4,1949.51974
-0.991117,7,1951.408209
-0.982512,13,1954.914656
-0.992074,7,1956.774375
-0.991331,7,1958.65614
-0.999016,3,1959.475176
-0.996747,4,1960.540925
-0.982343,13,1964.038773
-0.998624,3,1964.880864
-0.995402,4,1965.93833
-0.989887,9,1968.337634
-0.995875,5,1969.698129
-0.999035,2,1970.237796
-0.993706,7,1972.091087
-0.994921,5,1973.460338
-0.998779,2,1974.008445
-1.0,1,1974.271164
-0.994419,6,1975.872949
-0.992563,12,1979.05953
-0.998434,2,1979.603307
-0.983491,13,1983.096635
-0.996837,3,1983.894963
-0.988238,10,1986.596682
-0.992918,6,1988.237771
-1.0,1,1988.519184
-0.985768,13,1992.032979
-0.995408,6,1993.660031
-0.986971,12,1996.868163
-0.996171,5,1998.209973
-0.99772,4,1999.280832
-0.998436,2,1999.827326
-0.99543,5,2001.214732
-0.99786,4,2002.307447
-0.992746,9,2004.735178
-0.997646,4,2005.789833
-0.997185,3,2006.631381
-0.993227,7,2008.492544
-0.995951,5,2009.828152
-1.0,1,2010.099593
-0.984206,15,2014.217468
-1.0,1,2014.492814
-0.99855,2,2015.029372
-1.0,1,2015.314507
-0.993098,7,2017.201196
-0.995698,4,2018.275275
-0.99816,3,2019.108527
-0.999043,3,2019.927757
-0.999041,2,2020.505141
-1.0,1,2020.771074
-0.995735,4,2021.850502
-0.996624,4,2022.938048
-0.999047,2,2023.506739
-0.988864,9,2025.9431
-0.99621,4,2027.000556
-1.0,1,2027.267695
-0.9954,4,2028.370936
-0.998804,2,2028.906497
-0.99763,4,2029.99056
-0.980645,14,2033.782001
-0.994588,5,2035.181195
-0.998829,4,2036.278919
-1.0,1,2036.561001
-0.985525,13,2040.028699
-0.991822,7,2041.894437
-0.991598,7,2043.768716
-0.997215,4,2044.836607
-0.99418,6,2046.454308
-0.997895,4,2047.488762
-1.0,1,2047.776368
-0.997765,4,2048.861777
-0.986748,13,2052.387016
-0.997802,3,2053.220165
-0.997198,3,2054.042506
-0.9918,9,2056.466564
-0.997356,3,2057.279362
-0.998653,3,2058.081918
-0.999028,2,2058.621704
-0.99839,2,2059.180413
-0.983113,14,2062.954988
-0.995835,5,2064.32394
-0.998998,4,2065.439363
-0.994386,6,2067.080934
-0.998392,4,2068.162689
-0.988404,10,2070.823067
-0.997618,3,2071.655244
-0.994527,6,2073.283905
-0.997612,3,2074.102532
-0.995137,5,2075.455983
-0.997922,3,2076.304461
-0.989,9,2078.711178
-0.997759,3,2079.533631
-1.0,1,2079.806451
-0.997109,3,2080.611477
-1.0,1,2080.882309
-0.9951,5,2082.271039
-0.997917,4,2083.359052
-0.98592,13,2086.829646
-0.991077,8,2088.9736
-0.998471,2,2089.505812
-0.996004,4,2090.569541
-0.982675,14,2094.352976
-0.993878,6,2095.962578
-0.996205,4,2097.063308
-0.988576,10,2099.743912
-0.993406,6,2101.351888
-0.996868,3,2102.170676
-0.995184,5,2103.520795
-0.998495,2,2104.085712
-0.990586,10,2106.772098
-0.998753,3,2107.59542
-0.98568,12,2110.829305
-0.996852,3,2111.633987
-0.998668,2,2112.167941
-0.988134,11,2115.134964
-0.996383,5,2116.489892
-0.994325,5,2117.833771
-0.995183,5,2119.158306
-0.991703,7,2121.043428
-0.998792,3,2121.863138
-0.98919,10,2124.616389
-0.998768,2,2125.167151
-0.998722,3,2125.947941
-1.0,1,2126.235788
-0.995329,5,2127.586065
-1.0,1,2127.879017
-0.991642,7,2129.771546
-1.0,1,2130.053365
-0.994205,5,2131.466443
-0.988916,10,2134.170189
-0.994097,6,2135.793653
-0.994166,5,2137.131949
-0.998479,2,2137.684771
-0.99243,8,2139.835937
-1.0,1,2140.119935
-0.989718,8,2142.296901
-0.998329,3,2143.14814
-0.995961,4,2144.229278
-0.993008,7,2146.117893
-0.99842,2,2146.647062
-0.998143,3,2147.489573
-0.99633,5,2149.009311
-0.996455,4,2150.121765
-0.989395,9,2152.600841
-0.995822,5,2154.241968
-1.0,1,2154.570274
-1.0,1,2154.873106
-0.99754,4,2156.030278
-0.991317,7,2158.024813
-0.997731,4,2159.208395
-0.993422,9,2161.923569
-0.98703,10,2164.95941
-0.994398,6,2167.235146
-1.0,1,2167.852557
-0.99851,3,2169.195391
-0.998213,3,2170.604289
-0.997436,3,2172.001276
-0.99644,4,2173.86409
-0.992227,6,2176.580989
-0.997316,4,2178.366197
-0.998325,3,2179.563147
-0.992434,6,2182.155745
-0.998448,3,2183.54277
-0.998485,4,2185.192396
-0.984173,14,2191.915615
-0.997354,9,2196.823369
-0.994949,5,2199.753905
-0.997801,4,2202.456503
-0.993214,6,2205.722035
-0.995201,5,2207.965115
-0.990302,8,2211.671399
-1.0,1,2212.179322
-1.0,1,2212.670048
-0.994542,5,2214.835829
-0.992035,7,2217.938965
-0.999013,3,2219.320482
-0.998338,4,2221.462764
-0.992669,6,2224.091576
-0.995642,5,2226.217573
-0.997725,3,2227.75386
-0.991569,7,2230.764174
-0.991057,8,2234.544971
-0.998224,3,2236.047351
-0.991206,9,2240.338288
-1.0,1,2240.763915
-0.99645,4,2242.438968
-0.996251,4,2244.278957
-1.0,1,2244.713571
-0.97194,26,2252.816921
-0.988197,11,2255.69456
-0.995971,5,2257.009611
-0.998998,2,2257.555268
-0.993097,6,2259.145008
-0.993003,7,2261.002403
-0.994652,5,2265.841486
-0.995592,6,2267.439513
-0.997442,3,2268.244092
-0.993624,7,2270.085226
-0.995854,4,2271.143239
-0.995329,5,2272.465931
-1.0,1,2272.746209
-0.995096,6,2274.34
-0.998148,4,2275.413103
-0.99749,3,2276.240975
-0.99759,6,2277.836578
-0.996974,3,2278.620481
-0.992897,6,2280.197836
-0.984345,15,2284.159299
-0.980685,15,2288.185065
-0.991331,8,2290.301634
-0.998416,2,2290.823033
-0.998064,4,2291.889505
-0.999046,4,2292.947117
-0.998738,2,2293.505286
-0.998998,2,2294.038494
-1.0,1,2294.312228
-0.9883,9,2296.738205
-1.0,1,2297.02209
-0.980072,16,2301.267114
-0.995327,5,2302.585112
-0.999047,3,2303.398876
-0.993898,8,2305.509919
-0.986993,11,2308.431971
-0.995992,4,2309.495752
-0.994007,7,2311.388502
-0.98831,11,2314.273853
-0.986853,18,2319.071545
-0.992396,7,2320.934437
-0.98301,18,2325.780238
-0.992422,8,2327.905931
-0.998592,2,2328.448531
-0.986992,10,2331.137809
-0.993117,6,2332.722991
-0.992571,7,2334.609274
-0.995889,6,2336.209582
-0.996641,4,2337.30977
-0.996531,5,2338.639602
-0.996794,4,2339.704992
-0.992019,7,2341.5802
-0.988564,10,2344.262388
-0.983992,13,2347.763917
-1.0,1,2348.038698
-0.981641,15,2352.066334
-0.993469,8,2354.188355
-0.979739,17,2358.757651
-0.991817,7,2360.618473
-0.977468,21,2366.170748
-0.978325,18,2370.963522
-0.997016,4,2372.056404
-0.995643,4,2373.124337
-0.998111,4,2374.210192
-0.993094,7,2376.093617
-1.0,1,2376.363201
-1.0,1,2376.649587
-0.979135,17,2381.240329
-0.992916,7,2383.074499
-1.0,1,2383.355088
-0.998672,3,2384.135529
-0.997172,4,2385.218243
-0.998062,3,2386.041733
-1.0,1,2386.320813
-0.989248,9,2388.70164
-0.981891,15,2392.761034
-1.0,1,2393.039375
-1.0,1,2393.335905
-0.983295,14,2397.063889
-0.995455,6,2398.666058
-0.991872,7,2400.55686
-0.965236,27,2407.760933
-0.992382,7,2409.632321
-0.993174,7,2411.506562
-0.993891,5,2412.845115
-0.985378,12,2416.038177
-0.97685,19,2421.208377
-0.996721,4,2422.298186
-0.996044,5,2423.622247
-0.986802,13,2427.122221
-1.0,1,2427.391414
-0.991761,7,2429.244515
-0.990531,8,2431.412094
-0.996633,5,2432.734061
-0.997392,4,2433.801245
-0.992701,7,2435.704722
-0.995397,4,2436.762849
-0.991427,9,2439.163913
-0.993285,6,2440.752496
-0.998407,3,2441.57215
-0.984095,13,2445.025972
-0.996767,4,2446.100224
-0.991484,9,2448.50616
-0.999015,2,2449.048458
-0.989513,10,2451.726386
-0.991206,8,2453.887913
-0.992258,7,2455.749498
-0.981422,15,2459.791023
-0.996704,5,2461.131607
-0.992218,7,2463.011754
-1.0,1,2463.282506
-0.996199,4,2464.357801
-0.998438,2,2464.887398
-0.996839,3,2465.714773
-0.982386,15,2469.735718
-0.993089,6,2471.352565
-0.983619,13,2474.800987
-0.992669,8,2476.931621
-0.996871,3,2477.714422
-0.987731,10,2480.406782
-0.994172,9,2482.790115
-0.993717,7,2484.687407
-0.998496,2,2485.224313
-0.995851,4,2486.306315
-0.997742,4,2487.380618
-0.984832,13,2490.877609
-0.993193,6,2492.529119
-0.995931,4,2493.617682
-0.988973,11,2496.56855
-0.992245,7,2498.48129
-1.0,1,2498.750417
-0.992227,7,2500.622056
-0.990222,8,2502.74384
-0.991806,9,2505.140397
-0.999034,3,2505.952749
-0.997511,3,2506.763384
-0.99858,2,2507.302224
-0.998415,2,2507.856755
-0.984659,12,2511.081065
-0.992373,7,2512.993572
-0.998169,3,2513.798753
-0.995154,5,2515.168465
-1.0,1,2515.44442
-0.99092,9,2517.83378
-0.998946,2,2518.377057
-0.984866,13,2521.902822
-0.998155,4,2522.954325
-0.995946,4,2524.021113
-1.0,1,2524.300707
-0.98996,9,2526.731023
-0.99656,5,2528.043558
-0.993,7,2529.920507
-0.993434,7,2531.787146
-0.996981,4,2532.882023
-0.996474,4,2533.941173
-0.998581,2,2534.484643
-0.997441,4,2535.569851
-0.997441,4,2536.61556
-0.982145,15,2540.655404
-0.998106,4,2541.719593
-0.994126,7,2543.615461
-0.992434,10,2546.320697
-0.995706,5,2547.660539
-0.998595,2,2548.21134
-0.995815,4,2549.282307
-0.98682,11,2552.233189
-0.982735,16,2556.512031
-0.997862,4,2557.560888
-0.996455,5,2558.906083
-0.992828,7,2560.842095
-0.993406,6,2562.438376
-0.997844,4,2563.511072
-0.996886,4,2564.598082
-0.998338,3,2565.424933
-0.993127,6,2567.04807
-0.998698,3,2567.863359
-0.995881,5,2569.249323
-0.998233,4,2570.314452
-0.99484,6,2571.893172
-0.99419,6,2573.504429
-0.998448,2,2574.096795
-0.998493,2,2574.643364
-0.990638,8,2576.783168
-0.998632,3,2577.591071
-0.993832,7,2579.484472
-0.998415,2,2580.037504
-0.996589,5,2581.398855
-0.996555,5,2582.739408
-0.989575,11,2585.639084
-1.0,1,2585.926056
-0.998035,4,2586.989636
-0.98186,15,2591.03218
-0.989604,9,2593.513783
-0.997601,3,2594.316649
-0.99851,2,2594.867928
-0.992382,8,2597.001645
-0.998152,4,2598.109569
-0.991788,9,2600.519228
-0.997896,4,2601.581271
-0.987544,12,2604.796031
-0.993763,6,2606.44559
-0.997881,3,2607.262628
-0.99876,2,2607.823398
-0.985856,11,2610.749074
-0.996958,5,2612.106093
-0.997738,3,2612.932489
-0.999012,2,2613.488263
-0.996739,4,2614.598671
-0.990587,8,2616.777177
-0.990642,8,2618.948804
-1.0,1,2619.24874
-0.986571,11,2622.223466
-0.991171,8,2624.351787
-0.995515,6,2625.962062
-0.993208,6,2627.589168
-0.998514,2,2628.124134
-0.973798,22,2634.087011
-0.997674,3,2634.892532
-0.99483,6,2636.50292
-0.985002,12,2639.707113
-1.0,1,2639.985548
-0.98727,11,2642.979846
-0.998393,2,2643.511046
-1.0,1,2643.815987
-0.990418,9,2646.205371
-0.988943,9,2648.617712
-0.986643,11,2651.580355
-0.991103,8,2653.720815
-0.991252,9,2656.147751
-0.990205,10,2658.819726
-1.0,1,2659.092875
-0.992963,8,2661.263492
-0.991525,7,2663.11845
-0.998612,3,2663.922729
-0.995307,5,2665.268978
-0.99091,9,2667.665409
-0.994935,5,2669.027125
-1.0,1,2669.298985
-0.99198,7,2671.176395
-0.997723,4,2672.261749
-0.995429,5,2673.634446
-0.992301,7,2675.523296
-0.995501,5,2676.855644
-0.974202,18,2681.697749
-0.985883,14,2685.42254
-0.994407,6,2687.049196
-0.991384,8,2689.186036
-0.993881,6,2690.805342
-0.993678,6,2692.392456
-0.991306,8,2694.528203
-0.980886,16,2698.853292
-0.994519,7,2700.731579
-0.992606,7,2702.635019
-0.998694,3,2703.453118
-0.989081,11,2706.460148
-0.995985,4,2707.574132
-0.9893,12,2710.809287
-0.999015,4,2711.872611
-0.987938,10,2714.537283
-0.995116,5,2715.889352
-0.982709,13,2719.438994
-1.0,1,2719.712575
-0.989719,10,2722.436231
-0.999047,4,2723.492782
-0.991312,7,2725.401303
-0.996502,4,2726.499579
-0.999004,2,2727.035361
-0.990115,8,2729.167021
-0.986821,11,2732.127993
-0.998254,3,2732.933718
-0.988889,11,2735.84938
-0.99719,3,2736.675759
-0.988105,9,2739.094193
-0.981443,15,2743.187672
-0.996038,4,2744.266665
-0.977036,19,2749.370957
-0.998085,4,2750.428844
-1.0,1,2750.715961
-0.993092,6,2756.668852
-0.997811,3,2757.483248
-0.992031,7,2759.408082
-0.997474,3,2760.227963
-0.990701,8,2762.386831
-0.991806,8,2764.545863
-0.990423,8,2766.688051
-0.998998,2,2767.245945
-1.0,1,2767.516092
-0.998463,3,2768.322997
-0.986239,11,2771.323351
-0.989046,9,2773.717546
-0.992225,7,2775.612774
-0.998596,2,2776.14236
-0.994413,6,2777.74563
-0.990753,9,2780.165972
-0.992275,7,2782.046347
-0.997388,3,2782.853683
-0.991307,7,2784.728157
-0.998283,5,2786.070966
-0.994602,6,2787.68579
-0.996152,4,2788.770153
-0.995439,5,2790.142702
-0.995844,5,2791.474691
-0.992043,7,2793.341114
-0.988663,12,2796.585205
-0.998881,3,2797.381753
-0.996923,4,2798.46661
-0.991431,7,2800.330508
-0.984438,14,2804.141257
-0.99581,4,2805.22915
-0.992661,7,2807.11131
-0.993505,6,2808.740356
-0.99149,7,2810.649651
-0.999025,2,2811.191568
-0.995493,5,2812.547208
-1.0,1,2812.82883
-0.997827,3,2813.644778
-0.987236,11,2816.600068
-0.99653,4,2817.679433
-0.997266,4,2818.78206
-0.995692,6,2820.359761
-0.990624,9,2822.765375
-0.997111,3,2823.595265
-0.993977,7,2825.449024
-0.995677,4,2826.538983
-0.996475,4,2827.597274
-0.98663,14,2831.316068
-0.996398,5,2832.651101
-0.983402,15,2837.095965
-0.994821,5,2838.441235
-0.996349,5,2839.785485
-0.9764,21,2845.470001
